cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,LNPLEDGE,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"3931","10999","933256","2067007","ALERUS FINANCIAL, NATIONAL ASSOCIATION","Grand Forks","ND","58201","6/30/2022","8/22/2022","N","401 Demers Ave.","ALERUS FINANCIAL CORP","16","0","1","4","0","Grand Forks","24220","Grand Forks, ND-MN","9/30/1933","1/1/1934","1/16/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.alerus.com","1913233","31373","1944606","0","1944606","1406796","1406796","82728","501187","202914","298273","65025","724331","33525","","26351","444833","0","53384","0","23551","23706","6127","13242","","12495","747","0","0","0","0","1317637","342","342","33858","48870","29225",""
"13080","0","585235","1201989","ALGONQUIN STATE BANK","Algonquin","IL","60102","6/30/2022","8/22/2022","NM","2400 Huntington Dr N","FIRST ALGONQUIN CO","3","0","0","8","1","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/3/1902","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.algonquinstatebank.com","87129","640","87769","0","87769","38505","38505","3773","8140","3015","5125","9662","16930","0","","0","5832","","43430","0","42766","0","664","2","","0","2","0","0","0","","14216","160","0","2959","814","0",""
"20093","16002","25357","","ALL AMERICA BANK","Oklahoma City","OK","73128","6/30/2022","8/22/2022","NM","200 S. Rockwell Ave.","","7","0","0","2","1","Oklahoma","36420","Oklahoma City, OK","12/22/1969","12/22/1969","6/28/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","https://www.allamerica.bank","413710","6340","420050","0","420050","310139","310139","37090","96209","4342","91867","26637","94343","55860","","61107","32047","","12931","0","0","6147","6784","3826","","2797","1029","0","0","0","","83947","0","0","12683","24407","5073",""
"58629","0","3579589","3744239","ALLEGIANCE BANK","Houston","TX","77040","6/30/2022","8/22/2022","NM","8727 W. Sam Houston Pkwy. N.","ALLEGIANCE BANCSHARES INC","26","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","10/15/2007","10/15/2007","2/2/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.allegiancebank.com","4298591","50242","4348833","4007","4352840","3552932","3552932","605711","2124855","1227401","897454","91418","682066","48882","","952","707779","66","34810","0","2850","2994","28966","56367","","0","56367","0","0","104043","0","2249576","9934","8793","155017","450694","56306",""
"34930","0","2694944","2695727","ALLIANCE BANK","Topeka","KS","66614","6/30/2022","8/22/2022","NM","3001 S.W. Wanamaker Rd.","NEW MILLENNIUM BANKSHARES INC","2","0","0","4","0","Shawnee","45820","Topeka, KS","9/3/1998","9/3/1998","2/20/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.alliancebankks.com","90955","1484","92439","0","92439","62472","62472","5607","25206","8981","16225","4616","26076","967","","183","26782","","2977","0","453","1666","858","25","","0","25","0","0","3237","","19117","398","0","5033","574","0",""
"34566","0","2619714","3253629","ALLIANCE BANK","Cape Girardeau","MO","63701","6/30/2022","8/22/2022","NM","217 N. Kingshighway","ALLIANCE BANCSHARES INC","5","0","0","4","0","Cape Girardeau","16020","Cape Girardeau, MO-IL","10/23/1997","10/23/1997","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.alliancebanking.com","264196","3921","268117","0","268117","209182","209182","18543","74137","62800","11337","7515","66170","42817","","22797","28522","","7163","0","0","5417","1746","453","","377","76","0","0","0","","143194","0","0","8924","9619","0",""
"197","9807","493741","1138405","ALLIANCE BANK","Francesville","IN","47946","6/30/2022","8/22/2022","NM","101 W. Montgomery St.","ALLIANCE BCORP","7","0","0","2","1","Pulaski","","","7/3/1930","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.myalliancebank.com","167405","3973","171378","0","171378","104600","104600","1767","51207","25719","25488","2453","16896","32277","","30988","32323","","1280","0","62","884","334","2186","","2161","0","25","0","0","","15991","1315","1258","88","1679","0",""
"12511","11730","21658","1126082","ALLIANCE BANK","Mondovi","WI","54755","6/30/2022","8/22/2022","NM","245 S Eau Claire St","GEBSCO INC","5","0","0","2","1","Buffalo","","","1/1/1900","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.alliancebank.us","114267","2375","116642","0","116642","98209","98209","3202","19602","95","19507","0","32521","42884","","8801","3363","","5061","45","43","2390","2583","1208","","1088","120","0","0","0","","49031","338","338","766","2436","0",""
"10973","12291","166652","1127146","ALLIANCE BANK","Lake City","MN","55041","6/30/2022","8/22/2022","NM","105 E. Lyon Ave.","ALLIANCE FINL SERVICES INC","6","0","0","4","0","Wabasha","40340","Rochester, MN","1/1/1867","1/1/1934","9/4/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.alliancebanks.com","536096","10068","546164","16","546180","383556","383556","30010","204465","51481","152984","45705","45993","57383","","35486","111468","0","5816","0","821","1604","3391","9854","","696","9158","0","0","0","0","300948","6684","6684","7191","22819","8138",""
"11569","10383","176464","2127068","ALLIANCE BANK","Sulphur Springs","TX","75482","6/30/2022","8/22/2022","NM","100 Jefferson St W","ALLIANCE BANCSHARES INC","17","0","0","4","1","Hopkins","","","6/16/1927","1/1/1934","4/22/2020","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","alliancebank.com","693539","9190","702729","0","702729","534113","534113","115207","235532","78834","156698","4597","147160","31617","","9537","70045","","11344","0","189","3350","7805","77690","","56617","21073","0","0","0","","576222","1850","1781","47132","68075","9190",""
"57733","0","3276543","5216570","ALLIANCE BANK & TRUST COMPANY","Gastonia","NC","28054","6/30/2022","8/22/2022","NM","292 W. Main Ave","PBD HOLDINGS LLC","5","0","0","4","0","Gaston","16740","Charlotte-Concord-Gastonia, NC-SC","9/8/2004","9/8/2004","2/4/2019","Stock","0","0","FDIC","DIF","Atlanta","DALLAS","Charlotte","Richmond","Northeastern","Southeast","0","1","www.alliancebanknc.com","162678","1807","164485","0","164485","137566","137566","6733","106289","79507","26782","13025","10756","763","","0","24901","","756","0","552","27","177","1262","","0","1262","0","0","2693","","22633","0","0","1032","5701","1807",""
"15657","0","601658","3615441","ALLIANCE BANK CENTRAL TEXAS","Woodway","TX","76712","6/30/2022","8/22/2022","NM","191 Archway Dr.","ABCT HOLDINGS INC","7","0","0","4","0","Mclennan","47380","Waco, TX","3/16/1939","3/20/1939","10/20/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://www.alliancebanktexas.com","444850","5048","449898","10","449908","368624","368624","73358","144604","44595","100009","14576","132424","3662","","2525","70390","","8345","0","7","5232","3106","24","","0","24","0","0","0","","159108","9","9","24586","48772","5048",""
"9631","0","924937","1406971","ALLIANCE COMMUNITY BANK","Petersburg","IL","62675","6/30/2022","8/22/2022","NM","321 N 6th St","AC BCORP INC","5","0","0","2","1","Menard","44100","Springfield, IL","5/18/1910","1/1/1934","10/1/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.bankacb.com","166301","1351","167652","0","167652","110253","110253","1836","19583","10530","9053","1530","39103","48201","","23751","10906","","19382","317","76","12192","6797","3360","","3254","45","61","0","0","","71881","589","182","1559","277","1351",""
"1946","11748","35057","2352253","ALLIANT BANK","Madison","MO","65263","6/30/2022","8/22/2022","NM","101 E. Broadway","NEMO BANCSHARES INC","5","0","0","2","1","Monroe","","","2/20/1888","1/1/1934","1/25/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.alliantbank.com","156465","2076","158541","6","158547","141973","141973","5667","41640","25044","16596","3705","53871","37090","","7912","7150","","1337","0","8","551","778","176","","0","176","0","0","1078","","71457","0","0","2834","2833","1769",""
"55130","0","2140348","3051580","ALLIED FIRST BANK,SB","Oswego","IL","60543","6/30/2022","8/22/2022","SB","3201 Orchard Rd","ALLIED FIRST BCORP INC","1","0","0","8","0","Kendall","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/3/1994","9/1/2001","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.alliedfirst.com","69057","1304","70361","0","70361","63446","63446","632","7098","2356","4742","0","55716","0","","0","5684","","1230","0","0","904","326","0","","0","0","0","0","0","","53097","1995","952","632","0","0",""
"4051","0","146056","3176559","ALLNATIONS BANK","Calumet","OK","73014","6/30/2022","8/22/2022","SM","114 E. Main St.","ALLNATIONS BCORP INC","2","0","0","2","0","Canadian","36420","Oklahoma City, OK","1/1/1901","1/1/1934","7/11/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.anbok.com","26716","572","27288","0","27288","15396","15396","570","1490","1446","44","0","988","12348","","6316","5080","","487","0","0","350","137","9","","0","9","0","0","0","","4506","0","0","570","0","381",""
"57803","0","3284070","1562859","ALLY BANK","Sandy","UT","84070","6/30/2022","8/22/2022","SM","200 W. Civic Ctr. Dr.","ALLY FINANCIAL INC","1","0","0","6","0","Salt Lake","41620","Salt Lake City, UT","8/2/2004","8/2/2004","9/11/2017","Stock","0","1","FED","DIF","San Francisco","WASHINGTON","Salt Lake City","San Francisco","Western","West","0","0","www.ally.com","125442000","3476000","128918000","0","128918000","24628000","24628000","237000","5011000","3634000","1377000","54000","19326000","0","0","0","25689000","107000","74901000","1225000","0","72153000","1523000","3700000","0","198000","3124000","378000","0","2000","0","34170000","1636000","1569000","0","237000","1817000","0"
"58424","0","3633173","","ALMA BANK","Astoria","NY","11102","6/30/2022","8/22/2022","NM","28-31 31st St.","","12","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","9/12/2007","9/12/2007","7/6/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.almabank.com","1052687","19796","1072483","1597","1074080","933364","933364","24585","673100","310758","362342","201712","33967","0","","0","133090","0","778","0","116","0","662","6848","","0","6848","0","0","7375","0","343582","44661","44661","0","24585","13509",""
"23091","10415","260055","1061679","ALPINE BANK","Glenwood Springs","CO","81601","6/30/2022","8/22/2022","NM","2200 Grand Ave.","ALPINE BANKS OF COLORADO","44","0","0","4","0","Garfield","","","4/1/1980","4/1/1980","7/12/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alpinebank.com","3572790","41492","3614282","9417","3623699","3287004","3287004","493798","1077173","428706","648467","94122","1579209","42702","","78","199104","0","36592","4707","5164","15921","10800","100921","","79642","12291","8988","0","1145","0","566910","5077","4417","229017","264781","41492",""
"35377","0","2889227","","ALPINE CAPITAL BANK","New York","NY","10019","6/30/2022","8/22/2022","NM","680 5th Ave, 7th Fl.","","1","0","0","4","1","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/1/2000","3/1/2000","5/26/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","https://www.alpinecapitalbank.com","96962","1180","98142","0","98142","87163","87163","69733","12741","7400","5341","0","4689","0","","0","2169","","4192","0","25","0","4167","4618","","0","4618","0","0","0","","0","0","0","17960","51773","1500",""
"19590","0","199436","1081510","ALTAMAHA BANK & TRUST COMPANY","Vidalia","GA","30474","6/30/2022","8/22/2022","NM","206 Jackson St","ALTAMAHA BANCSHARES INC","4","0","0","4","1","Toombs","","","5/16/1966","5/19/1966","6/30/2022","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.altamaha.bank","176642","2539","179181","0","179181","125169","125169","5379","52925","37983","14942","3596","36839","26430","","2928","40986","","8186","0","0","2607","5579","1912","","1912","0","0","0","1927","","5027","611","174","719","4660","2337",""
"8276","0","881441","1491548","ALTON BANK","Alton","MO","65606","6/30/2022","8/22/2022","NM","28 Medical Dr.","ALTON BANCSHARES INC","2","0","0","2","1","Oregon","","","4/17/1924","1/1/1934","6/7/2021","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.altonbank.com","52761","626","53387","0","53387","37112","37112","241","12513","123","12390","0","14163","10195","","6382","3744","","5860","0","0","2013","3847","289","","0","40","249","0","0","","0","0","0","241","0","626",""
"27711","153","777870","","ALTOONA FIRST SAVINGS BANK","Altoona","PA","16603","6/30/2022","8/22/2022","SB","203 N. Logan Blvd.","","5","0","0","4","0","Blair","11020","Altoona, PA","1/1/1927","3/31/1937","12/29/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","www.altoonabank.com","174254","2092","176346","0","176346","156970","156970","8696","66760","45982","20778","13169","68345","0","","0","11287","","8090","0","633","64","7393","0","","0","0","0","0","0","","0","0","0","515","8181","0",""
"9465","9767","246956","3822687","ALVA STATE BANK & TRUST COMPANY","Alva","OK","73717","6/30/2022","8/22/2022","NM","518 College Ave.","GRACE INV CO INC ESOP THE","5","0","1","2","1","Woods","","","9/10/1901","1/1/1934","6/27/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","WWW.ALVASTATEBANK.COM","202229","5674","207903","1","207904","107870","107870","117","58611","5032","53579","113","7167","41862","","69320","27937","","2741","0","0","1895","846","36","","0","36","0","0","0","","7369","6228","6228","0","117","3946",""
"622","9297","661308","4400336","AMALGAMATED BANK","New York","NY","10001","6/30/2022","8/22/2022","NM","275 7th Ave","WORKERS UNITED","6","0","1","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/14/1923","1/1/1934","5/18/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://AMALGAMATEDBANK.COM","3618029","39477","3657506","0","3657506","2485497","2485497","41327","334177","32006","302171","860745","1247363","1885","","0","734727","0","428503","0","443","0","428060","8779","","0","8779","0","0","33777","0","825203","35683","23020","0","41327","41293",""
"903","10892","397531","1020676","AMALGAMATED BANK OF CHICAGO","Chicago","IL","60602","6/30/2022","8/22/2022","NM","30 N La Salle St","AMALGAMATED INVESTMENTS CO","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/30/1922","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.aboc.com","563559","6851","570410","947","571357","549356","549356","41330","239242","92498","146744","214509","53688","587","","0","20708","","31","0","17","0","14","1262","","0","1262","0","0","0","","64663","0","0","0","41330","6851",""
"14531","10978","353555","1107205","AMARILLO NATIONAL BANK","Amarillo","TX","79101","6/30/2022","8/22/2022","N","410 S Taylor","AMARILLO NATIONAL BCORP INC","33","0","0","4","1","Potter","11100","Amarillo, TX","1/1/1892","1/1/1934","3/4/2019","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.anb.com","5759055","72045","5831100","0","5831100","1651442","1651442","285322","837048","452646","384402","34887","342777","151408","","482716","2351198","0","1173743","7030","1146","760609","404958","172001","","0","148222","23773","6","24599","0","5831100","5408","3819","46139","239183","75045",""
"28701","2179","206174","","AMBLER SAVINGS BANK","Ambler","PA","19002","6/30/2022","8/22/2022","SB","155 E Butler Ave","","9","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1899","9/17/1936","5/31/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.amblersav.com","298353","2747","301100","0","301100","296643","296643","17776","68162","33417","34745","6264","204259","182","","0","4428","","21","0","0","0","21","8","","0","8","0","0","0","","300581","434","0","4573","13203","2747",""
"6423","9315","9807","2611718","AMBOY BANK","Old Bridge","NJ","8857","6/30/2022","8/22/2022","SM","3590 Nj Hwy. 9 S.","AMBOY BCORP","24","0","0","4","1","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","5/12/1888","1/1/1934","1/4/2019","Stock","0","1","FED","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.amboybank.com","1525049","33183","1558232","1535","1559767","1528663","1528663","319098","458134","84653","373481","465581","285850","0","","0","30683","0","232","0","17","0","215","189","","0","189","0","0","0","0","454130","36365","33431","45476","273622","24910",""
