cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,LNPLEDGE,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"2794","14685","496434","3013793","THE FIRST NATIONAL BANK OF DOZIER","Dozier","AL","36028","3/31/2022","8/22/2022","N","7825 S. Main St.","FIRST DOZIER BANCSHARES INC","1","0","0","7","0","Crenshaw","","","3/10/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.fnbdozier.com","10094","132","10226","0","10226","6528","6528","571","961","686","275","213","4135","648","","285","1479","","1178","0","4","348","826","756","","756","0","0","0","1440","","0","0","0","0","571","0",""
"7031","14173","241009","","THE FIRST NATIONAL BANK OF DRYDEN","Dryden","NY","13053","3/31/2022","8/22/2022","N","7 W. Main St.","","3","0","0","7","0","Tompkins","27060","Ithaca, NY","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","WWW.DRYDENBANK.COM","63691","1295","64986","0","64986","44075","44075","842","5385","5385","0","3065","34089","694","","353","9206","","11316","401","126","3807","6982","36","","2","34","0","0","0","","0","0","0","842","0","0",""
"3179","11421","651952","2723648","THE FIRST NATIONAL BANK OF EAGLE LAKE","Eagle Lake","TX","77434","3/31/2022","8/22/2022","N","100 Commerce St.","EAGLE LAKE BANCSHARES INC","3","0","0","2","1","Colorado","","","12/30/1904","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.fnbeaglelake.bank","83424","1136","84560","0","84560","60340","60340","5626","32137","31158","979","563","7398","14616","","8066","11619","","293","0","0","109","184","4242","","1204","742","0","2296","0","","84560","0","0","1076","4550","0",""
"3218","0","445955","1246515","THE FIRST NATIONAL BANK OF EAST TEXAS","Gilmer","TX","75644","3/31/2022","8/22/2022","N","206 Us. Hwy. 271 N.","FIRST GILMER BANKSHARES INC","10","0","0","4","1","Upshur","30980","Longview, TX","4/13/1900","1/1/1934","5/19/2021","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbetx.com","312846","3970","316816","0","316816","210165","210165","58776","58198","19582","38616","908","75140","17143","","17656","65096","","22369","0","0","12786","9583","1530","","1530","0","0","0","0","","281015","0","0","20378","38398","0",""
"3184","0","665258","2234863","THE FIRST NATIONAL BANK OF ELDORADO","Eldorado","TX","76936","3/31/2022","8/22/2022","N","100 Main St.","FIRST ELDORADO BANCSHARES INC","1","0","0","4","1","Schleicher","","","1/1/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fnbeldorado.com","42512","908","43420","0","43420","23758","23758","3926","7405","2501","4904","0","9934","2493","","6474","10260","","2847","0","0","1911","936","81","","22","59","0","0","0","","127","0","0","3881","45","0",""
"6464","0","609010","2947985","THE FIRST NATIONAL BANK OF ELMER","Elmer","NJ","8318","3/31/2022","8/22/2022","N","10 S. Main St.","ELMER BCORP INC","6","0","0","4","0","Salem","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","5/1/1903","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","http://www.elmerbank.com","258462","4532","262994","259","263253","240647","240647","11536","123405","63643","59762","5140","99165","1401","","3563","18640","","403","0","8","20","375","0","","0","0","0","0","0","","108457","4515","0","1988","9548","3148",""
"2273","0","450669","5192393","THE FIRST NATIONAL BANK OF ELY","Ely","NV","89301","3/31/2022","8/22/2022","N","595 Aultman St.","FNBELY BCORP","1","0","0","7","1","White Pine","","","2/23/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","http://www.fnbely.com","9145","194","9339","0","9339","6006","6006","0","4813","3643","1170","0","1174","19","","159","2934","","209","0","0","77","132","31","","0","31","0","0","0","","0","0","0","0","0","0",""
"3190","0","379153","","THE FIRST NATIONAL BANK OF EVANT","Evant","TX","76525","3/31/2022","8/22/2022","N","115 N Memory Dr.","","3","0","0","8","1","Coryell","28660","Killeen-Temple, TX","10/8/1912","1/1/1934","2/17/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbevant.com","72951","810","73761","0","73761","53035","53035","4177","4881","3186","1695","806","37239","5932","","4185","7312","","9164","0","0","4314","4850","65","","48","17","0","0","0","","0","0","0","2728","1449","810",""
"5142","0","938354","2131373","THE FIRST NATIONAL BANK OF FAIRFAX","Fairfax","MN","55332","3/31/2022","8/22/2022","N","16 S.E. 1st Ave","FORT RIDGELY NATL BCORP INC","1","0","0","2","1","Renville","","","1/1/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.fnbfx.com","15295","458","15753","0","15753","5205","5205","0","1379","0","1379","243","93","3490","","4197","4735","","132","0","2","66","64","1484","","765","290","429","0","0","","0","0","0","0","0","0",""
"3018","0","306056","2561167","THE FIRST NATIONAL BANK OF FLEMING","Fleming","CO","80728","3/31/2022","8/22/2022","N","201 N Logan Ave","FLEMING COMMUNITY AGENCY INC","1","0","0","2","0","Logan","","","1/1/1917","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.fnbfleming.com","15902","302","16204","0","16204","8891","8891","606","1244","1244","0","0","549","6492","","6078","940","","295","0","0","245","50","0","","0","0","0","0","0","","2352","0","0","373","233","0",""
"4098","53274","185251","2816858","THE FIRST NATIONAL BANK OF FLETCHER","Fletcher","OK","73541","3/31/2022","8/22/2022","N","401 W. Cole St.","GRIFFITH FAMILY FINL HOLDINGS L L C","1","0","0","7","0","Comanche","30020","Lawton, OK","11/13/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://fletcherbank.com","4467","226","4693","0","4693","1226","1226","0","144","144","0","0","568","514","","462","1813","","1047","0","0","893","154","145","","0","145","0","0","0","","0","10","0","0","0","0",""
"3197","0","393252","1104941","THE FIRST NATIONAL BANK OF FLOYDADA","Floydada","TX","79235","3/31/2022","8/22/2022","N","124 S. Main St.","FLOYD COUNTY BANCSHARES INC","1","0","0","2","1","Floyd","","","1/1/1890","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fnbfloydada.com","55018","983","56001","0","56001","23137","23137","0","4718","0","4718","0","53","18366","","23267","7994","","1601","0","0","607","994","2","","0","2","0","0","0","","0","0","0","0","0","949",""
"3864","10598","397540","1491360","THE FIRST NATIONAL BANK OF FORT SMITH","Fort Smith","AR","72901","3/31/2022","8/22/2022","N","602 Garrison Ave.","FIRST BANK CORP","21","0","1","4","0","Sebastian","22900","Fort Smith, AR-OK","2/29/1872","1/1/1934","6/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.fnbfs.com","1006628","15458","1022086","2162","1024248","859512","859512","150262","419845","201547","218298","67194","170002","52209","","9134","146049","0","9522","0","0","2502","7020","31","","0","31","0","0","0","0","1007853","1187","1066","51719","98543","0",""
"3985","0","288152","","THE FIRST NATIONAL BANK OF FREDERICK","Frederick","SD","57441","3/31/2022","8/22/2022","N","314 Main St.","","1","0","0","2","0","Brown","","","5/18/1882","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","5975","167","6142","0","6142","786","786","0","34","34","0","0","146","606","","3315","1864","","122","22","0","96","4","55","","0","55","0","0","0","","0","0","0","0","0","0",""
"6592","16130","505916","","THE FIRST NATIONAL BANK OF GERMANTOWN","Germantown","OH","45327","3/31/2022","8/22/2022","N","17 N. Main St.","","1","0","0","8","0","Montgomery","19430","                                        19430","9/19/1863","1/1/1934","12/31/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fnbgermantown.com","50930","578","51508","107","51615","43654","43654","1499","6085","4324","1761","502","31794","3774","","210","4911","","2839","240","36","2273","290","0","","0","0","0","0","4484","","21122","0","0","993","506","535",""
"5150","0","975452","","THE FIRST NATIONAL BANK OF GILBERT","Gilbert","MN","55741","3/31/2022","8/22/2022","N","2 N. Broadway","","2","0","0","5","0","Saint Louis","20260","Duluth, MN-WI","10/26/1908","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.gilbertbank.com","51772","531","52303","0","52303","46196","46196","1517","4546","3875","671","149","39934","50","","0","2875","","3012","0","165","1415","1432","221","","221","0","0","0","0","","35419","0","0","1517","0","460",""
"5410","0","3252","1050794","THE FIRST NATIONAL BANK OF GORDON","Gordon","NE","69343","3/31/2022","8/22/2022","N","134 N. Main St.","ISHAM MANAGEMENT CO","1","0","0","2","1","Sheridan","","","1/1/1889","1/1/1934","6/2/2010","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://www.fnbgordon.com","106321","4066","110387","0","110387","41630","41630","585","8278","0","8278","826","55","31886","","47888","11057","","5338","0","0","1697","3641","4474","","3899","428","147","0","0","","48990","0","0","0","585","1643",""
"3228","0","329952","1105528","THE FIRST NATIONAL BANK OF GRANBURY","Granbury","TX","76048","3/31/2022","8/22/2022","N","101 E. Bridge","FIRST GRANBURY BCORP","8","0","0","8","0","Hood","","","1/1/1887","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fnbgranbury.com","380946","5082","386028","0","386028","324159","324159","77998","66792","37276","29516","7025","138110","34234","","3368","34080","0","24188","0","24","15215","8949","233","","212","21","0","0","0","0","0","3026","2944","35120","42878","0",""
"2695","9632","610913","1823747","THE FIRST NATIONAL BANK OF GRAYSON","Grayson","KY","41143","3/31/2022","8/22/2022","N","200 S Carol Malone Blvd","FIRST GRAYSON BCORP INC","8","0","0","8","0","Carter","26580","Huntington-Ashland, WV-KY-OH","1/1/1902","1/1/1934","12/31/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","WWW.FNBGRAYSON.COM","172894","2137","175031","72","175103","133954","133954","13530","41819","38867","2952","3222","70536","4847","","631","11934","","27870","0","106","8532","19232","714","","537","177","0","0","0","","66417","63","0","4539","8991","0",""
"7085","0","917500","","THE FIRST NATIONAL BANK OF GROTON","Groton","NY","13073","3/31/2022","8/22/2022","N","159-163 Main St.","","2","0","0","8","0","Tompkins","27060","Ithaca, NY","5/1/1865","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.grotonbank.com","90471","1316","91787","0","91787","65858","65858","5508","4878","2467","2411","937","53836","699","","638","12059","","13202","630","87","4259","8226","30","","0","30","0","0","0","","0","810","0","5214","294","0",""
"2804","0","112332","1084052","THE FIRST NATIONAL BANK OF HARTFORD","Hartford","AL","36344","3/31/2022","8/22/2022","N","101 3rd Ave. S.","FIRST HARTFORD BANCSHARES INC","3","0","0","8","1","Geneva","20020","Dothan, AL","1/1/1905","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.fnbhartford.com","63835","1048","64883","0","64883","49128","49128","7825","7768","4820","2948","701","28782","4052","","3335","4788","","6875","0","0","2693","4182","757","","744","13","0","0","0","","0","273","0","6504","1321","0",""
"4683","52546","931458","2009717","THE FIRST NATIONAL BANK OF HARVEYVILLE","Harveyville","KS","66431","3/31/2022","8/22/2022","N","197 Main St.","MOHLER BANCSHARES INC","1","0","0","2","0","Wabaunsee","45820","Topeka, KS","9/20/1920","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","https://www.fnbharveyville.com","8901","117","9018","8","9026","5626","5626","26","706","314","392","0","3535","1359","","1170","1300","","922","0","0","711","211","8","","0","8","0","0","0","","9018","45","0","26","0","0",""
"3248","0","173959","3828241","THE FIRST NATIONAL BANK OF HEBBRONVILLE","Hebbronville","TX","78361","3/31/2022","8/22/2022","N","305 N. Smith St.","HEBBRONVILLE REGIONAL BANCSHARES","1","0","0","7","1","Jim Hogg","","","1/1/1913","1/1/1934","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fnbhebb.com","26602","381","26983","0","26983","15952","15952","905","1627","808","819","1673","9050","2697","","826","1155","","8287","0","5","2095","6187","762","","725","37","0","0","21","","0","19","0","0","905","381",""
"5162","11509","23456","1125290","THE FIRST NATIONAL BANK OF HENNING","Ottertail","MN","56571","3/31/2022","8/22/2022","N","106 Mn Hwy. 78 N","HENNING BANCSHARES INC","3","0","0","4","1","Otter Tail","","","8/1/1903","1/1/1934","3/2/2018","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.fnbhenning.com","167864","2280","170144","45","170189","133385","133385","22015","39992","30970","9022","703","51237","19438","","9115","11810","","15198","803","0","3255","11140","682","","446","236","0","0","0","","24240","0","0","12250","9765","2280",""
"4123","14385","816256","1140060","THE FIRST NATIONAL BANK OF HOOKER","Hooker","OK","73945","3/31/2022","8/22/2022","N","119 N. Broadway","HOOKER NATIONAL BANCSHARES INC","1","0","0","2","0","Texas","","","6/23/1914","1/1/1934","7/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.hookerbank.com","50841","660","51501","0","51501","34165","34165","981","7704","6542","1162","169","13179","12132","","5727","7082","","2147","0","0","1033","1114","2380","","135","269","1976","0","0","","6496","0","0","578","403","662",""
"4690","0","870856","1472079","THE FIRST NATIONAL BANK OF HOPE","Hope","KS","67451","3/31/2022","8/22/2022","N","112 N. Main St.","HOPE BANCSHARES INC","3","0","0","2","1","Dickinson","","","1/1/1923","1/1/1934","4/20/2013","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbks.com","41916","920","42836","0","42836","16386","16386","253","1484","0","1484","0","1578","13071","","22912","1891","","944","0","0","749","195","703","","692","11","0","0","0","","23992","805","0","230","23","714",""
"3268","10026","849357","1838068","THE FIRST NATIONAL BANK OF HUGHES SPRINGS","Hughes Springs","TX","75656","3/31/2022","8/22/2022","N","505 E. 1st St.","CHALYBEATE SPRINGS CORP","16","0","0","4","1","Cass","","","6/3/1903","1/1/1934","1/27/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","WWW.FNBHS.COM","183580","3917","187497","0","187497","121079","121079","13140","41906","30128","11778","3636","45520","16877","","10326","38041","","16009","0","0","5083","10926","2042","","1835","207","0","0","0","","0","2813","0","3944","9196","2288",""
"3029","0","276551","1998702","THE FIRST NATIONAL BANK OF HUGO","Hugo","CO","80821","3/31/2022","8/22/2022","N","321 4th St.","FIRST LIBERTY CAPITAL EMPLOYEE STK OWNERSHIP PLAN","3","0","0","2","1","Lincoln","","","11/16/1903","1/1/1934","12/15/2008","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.fnbhugo.com","71691","1261","72952","272","73224","56625","56625","1211","11700","9969","1731","410","10214","33090","","11599","2262","","2730","0","0","1045","1685","8","","0","8","0","0","0","","8943","0","0","1211","0","0",""
"4697","12743","754853","1139354","THE FIRST NATIONAL BANK OF HUTCHINSON","Hutchinson","KS","67501","3/31/2022","8/22/2022","N","1 N. Main St.","FIRST KANSAS BANCSHARES INC","8","0","0","4","0","Reno","","","5/2/1876","1/1/1934","9/24/2012","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.fnbhutch.bank","636562","9287","645849","0","645849","475108","475108","69084","240470","53366","187104","21692","101891","41971","","30491","107989","","10943","0","84","4635","6224","21317","","9495","10513","1309","0","9828","","67292","0","0","20800","48284","9287",""
"11252","11601","379649","1246618","THE FIRST NATIONAL BANK OF IZARD COUNTY","Calico Rock","AR","72519","3/31/2022","8/22/2022","N","2005 Hwy. 56","WYATT BANCSHARES INC","5","0","0","2","0","Izard","","","5/1/1914","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.fnbizardcounty.com","74927","1076","76003","0","76003","56990","56990","3712","7323","0","7323","0","28974","16981","","2300","4808","","11605","0","0","4286","7319","300","","249","51","0","0","0","","0","0","0","3712","0","0",""
"4290","0","622037","1085303","THE FIRST NATIONAL BANK OF JEANERETTE","Jeanerette","LA","70544","3/31/2022","8/22/2022","N","1331 Main St","JEANERETTE 1ST NATL BCORP INC","8","0","0","4","1","Iberia","29180","Lafayette, LA","6/5/1905","1/1/1934","12/31/2021","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.yourfnb.com","238793","6376","245169","82","245251","192249","192249","29894","64359","41577","22782","17255","79660","1081","","13950","31190","","7613","0","33","891","6689","249","","191","58","0","0","0","","106457","0","0","7872","22022","2936",""
"5422","0","563457","1945340","THE FIRST NATIONAL BANK OF JOHNSON","Johnson","NE","68378","3/31/2022","8/22/2022","N","125 Main St.","FIRST NATL JOHNSON BANCSHARES","2","0","0","2","0","Nemaha","","","5/6/1906","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.fnbjohnson.com","23082","221","23303","0","23303","11491","11491","624","484","247","237","0","3587","6796","","2260","1038","","1970","0","0","902","1068","6544","","245","6299","0","0","0","","0","0","0","610","14","0",""
"3281","0","608451","4805829","THE FIRST NATIONAL BANK OF KEMP","Kemp","TX","75143","3/31/2022","8/22/2022","N","100 S. State Hwy. 274","FNBK HOLDINGS INC","2","0","0","8","0","Kaufman","19100","Dallas-Fort Worth-Arlington, TX","8/3/1901","1/1/1934","3/29/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.fnbkemp.com","55744","640","56384","0","56384","38225","38225","6246","6185","4621","1564","0","17081","8713","","449","16820","","854","0","0","174","680","36","","0","36","0","0","0","","0","0","0","3204","3042","0",""
"3688","11616","824738","1208988","THE FIRST NATIONAL BANK OF LACON","Lacon","IL","61540","3/31/2022","8/22/2022","N","111 S Broad St","FIRST LACON CORP","1","0","0","2","1","Marshall","37900","Peoria, IL","4/11/1864","1/1/1934","8/29/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.fnblacon.com","48223","471","48694","0","48694","30153","30153","0","1963","1166","797","0","9081","19109","","7622","5993","","4262","0","0","3389","873","664","","461","203","0","0","0","","20597","0","0","0","0","471",""
"3034","11418","513256","1064027","THE FIRST NATIONAL BANK OF LAS ANIMAS","Las Animas","CO","81054","3/31/2022","8/22/2022","N","535 Bent Ave.","FIRST BANKSHARES LAS ANIMAS","7","0","0","2","1","Bent","","","1/1/1901","1/1/1934","1/13/2012","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.fnblasanimas.com","284653","5711","290364","864","291228","223035","223035","35988","58411","37721","20690","4700","44055","79881","","27712","30684","0","4906","0","0","2191","2715","4891","","0","4808","83","0","0","0","22693","256","256","7753","28235","0",""
"3896","0","799948","3288425","THE FIRST NATIONAL BANK OF LAWRENCE COUNTY AT WALNUT RIDGE","Walnut Ridge","AR","72476","3/31/2022","8/22/2022","N","206 W. Main St.","FIRST NATIONAL CAPITAL CORP","6","0","0","2","1","Lawrence","","","3/27/1919","1/1/1934","4/30/2018","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","https://www.firstnb.bank","123486","1427","124913","0","124913","80889","80889","1119","16471","8459","8012","260","31782","31257","","22538","16082","","4885","1296","0","1087","2502","519","","487","32","0","0","0","","53967","0","0","1089","30","0",""
"5180","12818","986551","1126934","THE FIRST NATIONAL BANK OF LE CENTER","Lonsdale","MN","56056","3/31/2022","8/22/2022","N","701 Ash St. Ne","TRAXSHARES INC","2","0","0","2","1","Rice","","","1/1/1903","1/1/1934","7/21/2021","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.fnblecenter.com","77163","1028","78191","0","78191","49727","49727","5091","8368","4807","3561","56","15588","20624","","16783","5624","","5802","0","73","3199","2530","255","","169","25","61","0","0","","13398","0","0","2093","2998","0",""
"4134","0","296858","1917897","THE FIRST NATIONAL BANK OF LINDSAY","Lindsay","OK","73052","3/31/2022","8/22/2022","N","101 S. Main St.","FIRST LINDSAY CORP","1","0","0","4","0","Garvin","","","4/2/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fnblindsay.com","59528","2140","61668","15","61683","29352","29352","4463","9284","5327","3957","0","12898","2707","","5076","23419","","3004","0","0","1243","1761","832","","691","141","0","0","0","","0","0","0","2919","1544","785",""
"3303","0","811457","","THE FIRST NATIONAL BANK OF LIPAN","Lipan","TX","76462","3/31/2022","8/22/2022","N","101 E. Lipan Dr.","","1","0","0","7","0","Hood","","","1/1/1907","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","7922","87","8009","0","8009","3439","3439","0","344","344","0","0","2632","463","","813","893","","2864","0","0","892","1972","0","","0","0","0","0","0","","0","0","0","0","0","87",""
"3807","0","370347","1099346","THE FIRST NATIONAL BANK OF LITCHFIELD","Litchfield","IL","62056","3/31/2022","8/22/2022","N","324 N State St","FIRST MONTGOMERY BCORP INC","2","0","0","2","1","Montgomery","","","1/1/1860","1/1/1934","8/29/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.fnbl.com","89695","1317","91012","0","91012","57937","57937","964","11035","8041","2994","533","13909","31496","","17113","12487","","3141","0","0","1647","1494","335","","140","2","193","0","0","","55685","0","0","964","0","1219",""
"3305","15937","630658","2504285","THE FIRST NATIONAL BANK OF LIVINGSTON","Livingston","TX","77351","3/31/2022","8/22/2022","N","2121 Hwy. 190 W.","FNB CO","3","0","0","7","1","Polk","","","3/17/1902","1/1/1934","10/10/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fnblivingston.com","129069","2352","131421","0","131421","100536","100536","17003","18080","13033","5047","161","60916","4376","","116","11063","","15669","0","69","2621","12979","4037","","3615","422","0","0","2079","","0","0","0","9666","7337","2035",""
"7072","0","837000","1048894","THE FIRST NATIONAL BANK OF LONG ISLAND","Glen Head","NY","11545","3/31/2022","8/22/2022","N","10 Glen Head Rd.","FIRST OF LONG ISLAND CORP THE","41","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","10/1/1927","1/1/1934","1/1/2020","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.fnbli.com","3196038","30287","3226325","0","3226325","3107646","3107646","9697","917558","192996","724562","942880","1237511","0","","0","116247","0","1014","292","174","2","546","1418","","411","1007","0","0","0","0","3013553","547","0","0","9697","0",""
"4722","0","132451","","THE FIRST NATIONAL BANK OF LOUISBURG","Louisburg","KS","66053","3/31/2022","8/22/2022","N","1201 W. Amity St.","","3","0","0","7","1","Miami","28140","Kansas City, MO-KS","8/10/1920","1/1/1934","8/24/2007","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.ibankfirst.com","67067","1172","68239","0","68239","54193","54193","2842","8001","6072","1929","62","40639","2649","","331","6538","","1452","0","0","1047","405","5725","","0","16","5709","0","0","","11193","0","0","715","2127","0",""
"2708","11148","719610","1427220","THE FIRST NATIONAL BANK OF MANCHESTER","Manchester","KY","40962","3/31/2022","8/22/2022","N","120 Town Branch Rd","FIRST NATIONAL FINANCIAL CORP","3","0","0","4","0","Clay","","","2/5/1905","1/1/1934","8/29/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.fnbmbank.com","82855","1479","84334","262","84596","68356","68356","7378","34228","15792","18436","259","26330","161","","0","7162","","6320","0","99","1620","4601","2757","","2714","43","0","0","29","","20126","525","0","3320","4058","0",""
"4477","15806","818540","1491838","THE FIRST NATIONAL BANK OF MANNING","Manning","IA","51455","3/31/2022","8/22/2022","N","401 Main St.","MANNING FINANCIAL SERVICES INC","1","0","0","2","0","Carroll","","","1/1/1886","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.fnbmanning.com","30218","728","30946","0","30946","19730","19730","0","5054","0","5054","0","4751","9925","","5024","3919","","1095","0","5","909","181","1178","","1125","53","0","0","0","","4751","0","0","0","0","430",""
"6637","14205","44929","1137891","THE FIRST NATIONAL BANK OF MCCONNELSVILLE","Mcconnelsville","OH","43756","3/31/2022","8/22/2022","N","86 N Kennebec Ave","FNB SHARES INC","6","0","0","8","0","Morgan","","","7/1/1863","1/1/1934","8/29/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.first-national.com","103064","1117","104181","0","104181","90825","90825","2803","17048","10411","6637","3578","65532","1864","","477","5536","","6895","0","11","5124","1760","448","","423","25","0","0","0","","59635","201","0","0","2803","1039",""
"3330","0","895055","4619437","THE FIRST NATIONAL BANK OF MCGREGOR","Mc Gregor","TX","76657","3/31/2022","8/22/2022","N","401 S. Main St.","MCGREGOR BANCSHARES INC","5","0","0","4","0","Mclennan","47380","Waco, TX","1/1/1889","1/1/1934","4/10/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.tfnbtx.com","522472","7703","530175","0","530175","439548","439548","54923","192595","133975","58620","18384","153452","20194","","5023","68313","","16631","0","0","11291","5340","660","","0","660","0","0","0","","157034","54","0","12015","42908","6644",""
