cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,ntr,ntripc,ntrusgov,ntrmuni,ntrcomot,ntrfcfg,ntrfc,ntrfg
"9822","0","660253","1053973","STATE BANK OF TABLE ROCK","Table Rock","NE","68447","6/30/2013","11/15/2020","NM","402 Houston St.","DUROC INVESTMENT CO","6","0","0","2","1","Pawnee","","","10/26/1885","1/1/1934","7/7/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.tablerockbank.com","24486","20934","245","3307","0","0","0","0"
"16906","0","205458","3613540","STATE BANK OF TAUNTON","Taunton","MN","56291","6/30/2013","11/15/2020","NM","101 N. Main St.","TAUNTON BANCSHARES INC","1","0","0","2","1","Lyon","","","2/1/1905","5/1/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","0","1","statebankoftaunton.com","51226","46083","0","5143","0","0","0","0"
"27074","16090","1157415","3308677","STATE BANK OF TEXAS","Dallas","TX","75234","6/30/2013","11/15/2020","NM","11950 Webb Chapel Rd.","SBT BANCSHARES INC","4","0","0","4","1","Dallas","19100","Dallas-Fort Worth-Arlington, TX","10/19/1987","10/19/1987","9/22/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.statebnk.com","331811","261559","1620","245","68387","0","0","0"
"5744","13880","595430","2260406","STATE BANK OF THE LAKES","Antioch","IL","60002","6/30/2013","11/15/2020","SM","440 Lake St.","WINTRUST FINANCIAL CORP","5","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1926","1/1/1934","4/28/2008","Stock","0","1","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.sbotl.com","477729","418591","0","41607","17531","0","0","0"
"12386","0","535940","1245769","STATE BANK OF TOULON","Toulon","IL","61483","6/30/2013","11/15/2020","NM","102 W. Main St.","STARK COUNTY BCORP INC","3","0","0","2","1","Stark","37900","Peoria, IL","6/20/1903","1/1/1934","10/23/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","WWW.STATEBANKOFTOULON.COM","126466","103469","0","22027","970","0","0","0"
"15308","0","200042","1210785","STATE BANK OF WAPELLO","Wapello","IA","52653","6/30/2013","11/15/2020","NM","306 N. 2nd St.","WAPELLO BANKSHARES INC","1","0","0","2","1","Louisa","","","10/18/1935","11/19/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.statebankofwapello.com","17067","16531","0","536","0","0","0","0"
"12706","11093","266244","3939473","STATE BANK OF WATERLOO","Waterloo","IL","62298","6/30/2013","11/15/2020","NM","855 N. Illinois Rt. 3","SBW BANCSHARES INC","3","0","0","8","0","Monroe","41180","St. Louis, MO-IL","1/4/1894","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.sbw.bank","89807","83544","0","6263","0","0","0","0"
"8827","12495","808354","1124369","STATE BANK OF WHEATON","Wheaton","MN","56296","6/30/2013","11/15/2020","NM","921 Broadway","TRAVERSE COUNTY INV CORP","2","0","0","2","1","Traverse","","","1/1/1899","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.sbwheaton.com","38894","37658","0","1236","0","0","0","0"
"19689","0","270148","1140725","STATE BANK OF WHITTINGTON","Benton","IL","62812","6/30/2013","11/15/2020","NM","200 N. Main St.","WHITTINGTON BCORP INC","5","0","0","8","1","Franklin","","","8/5/1919","3/16/1967","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.statebankofwhittington.com","64027","54918","0","9109","0","0","0","0"
"5820","9373","808345","3300215","STATE CENTRAL BANK","Keokuk","IA","52632","6/30/2013","11/15/2020","NM","601 Main St.","LOGAN INVESTMENT CORP","8","0","0","4","1","Lee","","","3/17/1858","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.statecentralbank.com","107243","91134","0","10721","5388","0","0","0"
"34617","14640","2590037","3840207","STATE FARM BANK, F.S.B.","Bloomington","IL","61710","6/30/2013","11/15/2020","SA","One State Farm Plaza E-6","STATE FARM MUTUAL AUTOMOBILE INS","1","0","0","6","0","Mclean","14010","Bloomington, IL","3/12/1999","3/12/1999","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","0","www.statefarm.com/finances/banking","9485288","9389902","0","25635","69751","0","0","0"
"5995","0","102155","1058428","STATE GUARANTY BANK","Okeene","OK","73763","6/30/2013","11/15/2020","NM","200 N. Main St.","S G BANCSHARES INC","1","0","0","2","1","Blaine","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","23616","19839","0","3777","0","0","0","0"
"3270","0","588058","1104558","STATE NATIONAL BANK OF TEXAS","Iowa Park","TX","76367","6/30/2013","11/15/2020","N","104 W. Park St.","NORTH CNTL TX BANCSHARES INC","9","0","0","8","1","Wichita","48660","Wichita Falls, TX","5/14/1932","1/1/1934","4/30/2007","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","173722","147197","0","26525","0","0","0","0"
"248","11064","762045","1201729","STATE SAVINGS BANK","West Des Moines","IA","50265","6/30/2013","11/15/2020","NM","4800 George Mills Civic Park","SSB HOLDING CO INC","2","0","0","4","1","Polk","19780","Des Moines-West Des Moines, IA","7/4/1894","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.ssb.bank","36385","33167","0","3218","0","0","0","0"
"8162","11909","22543","1245666","STATE SAVINGS BANK","Frankfort","MI","49635","6/30/2013","11/15/2020","NM","703 Main St.","CENTRAL-STATE BCORP INC","2","0","0","8","0","Benzie","","","1/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.ssbankmi.com","28067","27714","0","353","0","0","0","0"
"8513","0","286840","1210002","STATE SAVINGS BANK","Rake","IA","50465","6/30/2013","11/15/2020","NM","102 N Main St.","RAKE BCORP","1","0","0","2","0","Winnebago","","","1/15/1914","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.rakestatesavingsbank.com","45783","40785","0","1037","3961","0","0","0"
"14773","0","792640","1203022","STATE SAVINGS BANK","Creston","IA","50801","6/30/2013","11/15/2020","NM","602 Sheldon St.","BEDFORD BCORP INC","5","0","0","2","1","Union","","","1/1/1915","9/29/1934","10/1/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.yourfullservicebank.com","52722","49535","0","3187","0","0","0","0"
"14857","11082","352745","1095058","STATE STREET BANK AND TRUST COMPANY","Quincy","IL","62301","6/30/2013","11/15/2020","NM","801 State St.","BACKLUND INVESTMENT CO","4","0","0","8","1","Adams","","","1/1/1890","11/8/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.statestreetbank.com","111115","106833","0","2978","1304","0","0","0"
"14","14278","35301","1111435","STATE STREET BANK AND TRUST COMPANY","Boston","MA","2111","6/30/2013","11/15/2020","SM","1 Lincoln St. Fl 1","STATE STREET CORP","3","1","1","9","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1792","1/1/1934","5/18/2009","Stock","0","1","FED","DIF","New York","WASHINGTON","South Boston","Boston","Northeastern","Northeast","0","0","www.statestreet.com","878342","878342","0","0","0","0","0","0"
"27626","16","802679","4299129","STATE-INVESTORS BANK","Metairie","LA","70005","6/30/2013","11/15/2020","SA","1041 Veterans Memorial Blvd.","STATE INVESTORS BCORP INC","4","0","0","5","0","Jefferson","35380","New Orleans-Metairie, LA","1/1/1894","8/3/1935","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","134622","134622","0","0","0","0","0","0"
"58127","0","3371309","3371297","STC CAPITAL BANK","Saint Charles","IL","60174","6/30/2013","11/15/2020","NM","460 1st St.","STC BANCSHARES CORP","2","0","0","4","1","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/17/2006","1/17/2006","9/24/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","77336","73071","0","0","4265","0","0","0"
"10160","9896","1011656","2295837","STEARNS BANK HOLDINGFORD NATIONAL ASSOCIATION","Holdingford","MN","56340","6/30/2013","11/15/2020","N","580 Main St.","STEARNS FINL SERVICES EMPLOYEE STK OWNERSHIP PLAN","1","0","0","4","1","Stearns","41060","St. Cloud, MN","10/10/1910","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","www.stearnsbank.com","93030","46375","0","8793","37862","0","0","0"
"10988","10016","141556","2295837","STEARNS BANK NATIONAL ASSOCIATION","Saint Cloud","MN","56303","6/30/2013","11/15/2020","N","4191 2nd St. S.","STEARNS FINL SERVICES EMPLOYEE STK OWNERSHIP PLAN","14","0","1","4","1","Stearns","41060","St. Cloud, MN","5/28/1912","1/1/1934","10/19/2012","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","www.stearnsbank.com","979969","762395","1500","47313","168761","0","0","0"
"9336","9923","208459","2295837","STEARNS BANK UPSALA NATIONAL ASSOCIATION","Upsala","MN","56384","6/30/2013","11/15/2020","N","105 S. Main St.","STEARNS FINL SERVICES EMPLOYEE STK OWNERSHIP PLAN","1","0","0","4","1","Morrison","","","5/11/1914","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","0","www.stearnsbank.com","71476","37385","0","3559","30532","0","0","0"
"57575","0","3168563","3178414","STEELE STREET BANK & TRUST","Denver","CO","80206","6/30/2013","11/15/2020","NM","55 Adams St.","STEELE STREET BANK CORP","4","0","0","4","1","Denver","19740","Denver-Aurora-Lakewood, CO","8/6/2003","8/6/2003","8/1/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","291571","278656","0","12338","577","0","0","0"
"6834","0","1009420","2502049","STELLARONE BANK","Christiansburg","VA","24073","6/30/2013","11/15/2020","SM","105 Arbor Dr.","STELLARONE CORP","58","0","0","4","0","Montgomery","13980","Blacksburg-Christiansburg-Radford, VA","8/2/1900","1/1/1934","5/24/2008","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","2262034","2060704","0","200666","664","0","0","0"
"29511","3576","506276","","STEPHENS FEDERAL BANK","Toccoa","GA","30577","6/30/2013","11/15/2020","SA","2859 Hwy 17a","","3","0","0","8","0","Stephens","","","1/1/1933","10/14/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","119052","116939","0","2113","0","0","0","0"
"6195","0","628356","2176105","STERLING BANK","Barron","WI","54812","6/30/2013","11/15/2020","NM","234 E. La Salle Ave.","NORTHWEST WISCONSIN BCORP INC","4","0","0","4","1","Barron","","","5/1/1885","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","http://www.sterlingbank.ws","125536","104584","0","13862","7090","0","0","0"
"57813","0","3284490","3283587","STERLING BANK","Poplar Bluff","MO","63901","6/30/2013","11/15/2020","NM","1100 Sterling Dr.","STERLING BANCSHARES INC","3","0","0","4","0","Butler","","","10/19/2004","10/19/2004","10/30/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.sterbank.com","318632","315887","0","2745","0","0","0","0"
"32232","8028","979375","3852031","STERLING BANK AND TRUST, FSB","Southfield","MI","48076","6/30/2013","11/15/2020","SA","One Towne Sq, # 1900","STERLING BCORP INC","16","0","1","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","4/18/1984","7/9/1984","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.sterlingbank.com","732798","704727","0","0","28071","0","0","0"
"27664","73","867070","","STERLING FEDERAL BANK, F.S.B.","Sterling","IL","61081","6/30/2013","11/15/2020","SA","110 E 4th St","","10","0","1","5","0","Whiteside","","","1/1/1885","10/22/1934","1/1/2013","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.sterlingfederal.com","307839","306577","0","1262","0","0","0","0"
"7220","10543","64619","1039454","STERLING NATIONAL BANK","New York","NY","10022","6/30/2013","11/15/2020","N","650 5th Ave.","STERLING BCORP","14","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/13/1929","1/1/1934","4/1/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","1945159","1627704","0","152689","164766","0","0","0"
"32158","7918","741871","3152245","STERLING SAVINGS BANK","Spokane","WA","99201","6/30/2013","11/15/2020","NM","111 N. Wall St.","STERLING FINANCIAL CORP","173","0","1","4","0","Spokane","44060","Spokane-Spokane Valley, WA","1/1/1981","3/15/1983","5/10/2013","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","0","","4477524","4273816","0","202276","1432","0","0","0"
"17863","13709","144155","1123410","STERLING STATE BANK","Austin","MN","55912","6/30/2013","11/15/2020","NM","1419 1st Ave. S.W.","STERLING FINANCIAL GROUP INC","12","0","0","4","1","Mower","","","5/1/1958","5/1/1958","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.sterlingstatebank.com","106233","105300","0","933","0","0","0","0"
"12936","11757","929802","1486665","STEUBEN TRUST COMPANY","Hornell","NY","14843","6/30/2013","11/15/2020","NM","One Steuben Sq.","STEUBEN TRUST CORP","14","0","0","8","0","Steuben","","","8/30/1902","1/1/1934","2/20/2009","Stock","0","1","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","283124","215487","0","65380","2257","0","0","0"
"57311","0","3076248","3063622","STIFEL BANK AND TRUST","Creve Coeur","MO","63141","6/30/2013","11/15/2020","NM","955 Executive Pkwy.","STIFEL FINANCIAL CORP","1","0","0","9","0","Saint Louis","41180","St. Louis, MO-IL","4/16/2002","4/16/2002","3/11/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","0","http://www.stifelbank.com","3967743","3967496","0","0","247","0","0","0"
"9263","14586","407645","1210646","STILLMAN BANCCORP N.A.","Stillman Valley","IL","61084","6/30/2013","11/15/2020","N","101 E. Main St.","STILLMAN BANCCORP INC","6","0","0","7","1","Ogle","","","6/9/1882","12/16/1933","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.stillmanbank.com","338875","305672","0","33203","0","0","0","0"
"15440","0","1009055","1127155","STOCK GROWERS BANK","Napoleon","ND","58561","6/30/2013","11/15/2020","NM","324 Main Ave.","NAPOLEON BCORP INC","1","0","0","2","1","Logan","","","1/1/1900","1/1/1934","11/6/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","27737","26420","0","1317","0","0","0","0"
"258","9364","317342","1249730","STOCK YARDS BANK & TRUST COMPANY","Louisville","KY","40232","6/30/2013","11/15/2020","NM","1040 E. Main St.","S Y BCORP INC","34","0","1","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","6/1/1904","1/1/1934","5/1/2013","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","0","www.syb.com","1757123","1717832","5","33130","6156","0","0","0"
"16191","10928","651859","1126046","STOCKMAN BANK OF MONTANA","Miles City","MT","59301","6/30/2013","11/15/2020","NM","700 Main St.","STOCKMAN FINANCIAL CORP","30","0","0","2","1","Custer","","","1/1/1944","9/18/1944","3/31/2006","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.stockmanbank.com","1512536","1499314","0","13222","0","0","0","0"
"12285","14250","284556","1057216","STOCKMANS BANK","Altus","OK","73521","6/30/2013","11/15/2020","NM","3421 N. Main","REEVES BANCSHARES INC","5","0","0","2","1","Jackson","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.stockmansbankok.com","100067","86390","0","12448","1229","0","0","0"
"358","0","667252","","STOCKMENS BANK","Cascade","MT","59421","6/30/2013","11/15/2020","SM","117 Central Ave.","","1","0","0","2","1","Cascade","24500","Great Falls, MT","1/1/1917","1/1/1934","6/30/2013","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.stockmens.net","20794","20297","0","497","0","0","0","0"
"14864","0","818652","","STOCKMENS NATIONAL BANK IN COTULLA","Cotulla","TX","78014","6/30/2013","11/15/2020","N","206 N. Main St.","","1","0","0","7","1","La Salle","","","1/1/1904","11/10/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","https://snbcotulla.com","32281","20452","0","11829","0","0","0","0"
"35077","0","2754389","2754334","STONEBRIDGE BANK","Exton","PA","19341","6/30/2013","11/15/2020","NM","629 N. Pottstown Pike","STONEBRIDGE FINANCIAL CORP","6","0","0","4","0","Chester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","2/26/1999","2/26/1999","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.linkbank.com","160454","158225","0","345","1884","0","0","0"
"58236","0","3393824","3393815","STONEBRIDGE BANK","Minneapolis","MN","55415","6/30/2013","11/15/2020","NM","903 Washington Ave. S.","STONEBRIDGE BCORP","2","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","2/17/2006","2/17/2006","11/17/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","68091","59754","0","0","8337","0","0","0"
"57934","0","3339046","","STONEGATE BANK","Fort Lauderdale","FL","33304","6/30/2013","11/15/2020","NM","1430 N. Fedl Hwy.","","12","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","3/7/2005","3/7/2005","6/17/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","634734","620819","0","13079","836","0","0","0"
"90286","8422","5005","3365858","STONEHAM SAVINGS BANK","Stoneham","MA","2180","6/30/2013","11/15/2020","SB","359 Main St.","SALEM FIVE BCORP","5","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","3/28/1855","11/8/1985","2/1/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","197293","196934","0","5","354","0","0","0"
"26559","6525","954279","","STONEHAMBANK, A CO-OPERATIVE BANK","Stoneham","MA","2180","6/30/2013","11/15/2020","SB","80 Montvale Ave.","","2","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1887","2/14/1986","3/31/2006","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","stonehambank.com","236050","236050","0","0","0","0","0","0"
"26513","0","164975","","STOUGHTON CO-OPERATIVE BANK","Stoughton","MA","2072","6/30/2013","11/15/2020","SM","950 Park St.","","2","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1886","1/21/1986","1/4/2013","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.stoughtoncoop.bank","60417","60394","0","23","0","0","0","0"
"29858","4215","995674","2623234","STRASBURG SAVINGS BANK","Strasburg","OH","44680","6/30/2013","11/15/2020","SB","224 N. Bodmer Ave.","STRASBURG BCORP INC","1","0","0","5","1","Tuscarawas","","","1/1/1924","12/29/1937","9/1/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.ssbonline.com","27849","27135","0","714","0","0","0","0"
"17922","0","890957","1125692","STRASBURG STATE BANK","Strasburg","ND","58573","6/30/2013","11/15/2020","NM","720 Main St","STRASBURG BANSHARES INC","1","0","0","2","0","Emmons","","","11/12/1958","11/12/1958","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.strasburgstatebank.com","32291","29861","0","2430","0","0","0","0"
"15174","14163","957047","1138713","STRATFORD STATE BANK","Stratford","WI","54484","6/30/2013","11/15/2020","NM","307 Weber Ave.","STRATFORD BANCSHARES INC","1","0","0","2","0","Marathon","48140","Wausau, WI","12/11/1908","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","","65210","45797","0","4481","14932","0","0","0"
"30357","5222","142179","","STREATOR HOME BUILDING AND LOAN ASSOCIATION, S.B.","Streator","IL","61364","6/30/2013","11/15/2020","SB","132 S Monroe St.","","1","0","0","5","0","La Salle","","","1/1/1894","4/8/1949","1/1/2013","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.streatorhome.com","116538","111661","0","4578","299","0","0","0"
"4204","11047","521952","1141058","STROUD NATIONAL BANK","Stroud","OK","74079","6/30/2013","11/15/2020","N","300 W. Main","STROUD BCORP INC","3","0","0","8","1","Lincoln","36420","Oklahoma City, OK","3/16/1898","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.stroudnb.com","37163","35781","0","1382","0","0","0","0"
"28788","2365","391977","","STURDY SAVINGS BANK","Stone Harbor","NJ","8247","6/30/2013","11/15/2020","SB","9417 3rd Ave","","8","0","0","4","0","Cape May","36140","Ocean City, NJ","1/1/1922","4/22/1943","4/3/2009","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.sturdyonline.com","410021","338219","0","71802","0","0","0","0"
"28593","1910","366078","3051571","STURGIS BANK & TRUST COMPANY","Sturgis","MI","49091","6/30/2013","11/15/2020","SB","113-125 E Chicago","STURGIS BCORP INC","11","0","0","4","0","Saint Joseph","","","1/1/1905","3/20/1950","4/25/2012","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.sturgisbank.com","126710","119707","0","3703","3300","0","0","0"
"20443","0","591937","2327541","SUBURBAN BANK & TRUST COMPANY","Elmhurst","IL","60126","6/30/2013","11/15/2020","NM","150 Butterfield Rd.","SUBURBAN ILLINOIS BCORP INC","11","0","0","4","1","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/24/1971","6/24/1971","4/1/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","400028","397211","0","2817","0","0","0","0"
"10127","0","179148","1205044","SUCCESS BANK","Bloomfield","IA","52537","6/30/2013","11/15/2020","NM","109 N. Madison St.","GARRETT BANCSHARES LTD","3","0","0","2","1","Davis","","","1/1/1900","1/1/1934","1/2/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.success.bank","68636","53023","0","15613","0","0","0","0"
"18028","7444","92706","4191399","SUGAR RIVER BANK","Newport","NH","3773","6/30/2013","11/15/2020","SB","10 N. Main St.","SUGAR RIVER BCORP MHC","5","0","0","8","0","Sullivan","","","1/1/1895","7/2/1959","5/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.sugarriverbank.com","132177","130046","0","2131","0","0","0","0"
"27054","0","925411","4224297","SUMITOMO MITSUI TRUST BANK (U.S.A.) LIMITED","Hoboken","NJ","7030","6/30/2013","11/15/2020","NM","111 River St.","SUMITOMO MITSUI TR HOLDINGS","1","1","0","9","0","Hudson","35620","New York-Newark-Jersey City, NY-NJ-PA","9/21/1987","9/21/1987","4/1/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","0","0","0","0","0","0","0","0"
"57289","0","3043651","4374101","SUMMIT BANK","Tulsa","OK","74135","6/30/2013","11/15/2020","NM","5314 S. Yale, # 100","SUMMIT BANCSHARES INC","2","0","0","4","1","Tulsa","46140","Tulsa, OK","1/11/2002","1/11/2002","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","141694","138803","0","2365","526","0","0","0"
"57706","0","3243282","","SUMMIT BANK","Eugene","OR","97401","6/30/2013","11/15/2020","NM","96 E. Broadway","","1","0","0","4","0","Lane","21660","Eugene, OR","2/23/2004","2/23/2004","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","http://www.sbko.bank","65033","61830","0","2209","994","0","0","0"
"34433","0","2505787","2618388","SUMMIT BANK","Arkadelphia","AR","71923","6/30/2013","11/15/2020","SM","409 Main St.","SUMMIT BCORP INC","26","0","0","4","0","Clark","","","1/21/1997","1/21/1997","2/18/2011","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","984007","783631","0","182280","18096","0","0","0"
"23864","0","351560","1029295","SUMMIT BANK","Oakland","CA","94611","6/30/2013","11/15/2020","NM","2969 Broadway","SUMMIT BANCSHARES INC","3","0","0","4","0","Alameda","41860","San Francisco-Oakland-Hayward, CA","7/1/1982","7/1/1982","10/16/2008","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.summitbanking.com","95185","93986","0","1199","0","0","0","0"
"58458","0","3465226","1206546","SUMMIT BANK & TRUST","Broomfield","CO","80021","6/30/2013","11/15/2020","NM","2002 E. Coalton Rd.","HEARTLAND FINANCIAL USA INC","3","0","0","4","0","Broomfield","19740","Denver-Aurora-Lakewood, CO","11/1/2006","11/1/2006","8/28/2009","Stock","0","1","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","0","http://www.citywidebanks.com","66615","53648","0","1391","11576","0","0","0"
