PERMNO,date,SICCD,TICKER,COMNAM,PERMCO,HSICIG,DIVAMT,PRC
87070,1/31/2011,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,10.98
87070,2/28/2011,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.15,11.5
87070,3/31/2011,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.68
87070,5/31/2011,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.08,9.13
87070,6/30/2011,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,8.19
87070,8/31/2011,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.08,6.21
87070,9/30/2011,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,5.66
87070,10/31/2011,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,6.25
87070,11/30/2011,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.08,5.59
87070,1/31/2012,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,6.73
87070,2/29/2012,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.08,6.85
87070,4/30/2012,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,7.06
87070,5/31/2012,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.08,6.2
87070,7/31/2012,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,6.35
87070,8/31/2012,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.08,7.19
87070,10/31/2012,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,8.485
87070,11/30/2012,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.08,8.06
87070,12/31/2012,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,8.13
87070,1/31/2013,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,8.55
87070,2/28/2013,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.08,8.525
87070,4/30/2013,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,8.29
87070,5/31/2013,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.04,8.5
87070,7/31/2013,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.565
87070,9/30/2013,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.041
87070,10/31/2013,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,8.98
87070,12/31/2013,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.43
87070,1/31/2014,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.04
87070,2/28/2014,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.04,9.5
87070,3/31/2014,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.83
87070,4/30/2014,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.96
87070,6/30/2014,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.83
87070,7/31/2014,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.75
87070,9/30/2014,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.72
87070,10/31/2014,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.65
87070,12/31/2014,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,10.12
87070,3/31/2015,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,10.48
87070,4/30/2015,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.3
87070,6/30/2015,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,9.88
87070,7/31/2015,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,10.31
87070,8/31/2015,6030,HCBK,HUDSON CITY BANCORP INC,16646,,0.04,9.3
87070,9/30/2015,6030,HCBK,HUDSON CITY BANCORP INC,16646,,,10.17
87070,11/30/2015,6030,HCBK,HUDSON CITY BANCORP INC,16646,,9.01821,
87070,11/30/2015,6030,HCBK,HUDSON CITY BANCORP INC,16646,,1.08333,
87137,3/31/2009,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.16,44.69
87137,4/30/2009,1311,DVN,DEVON ENERGY CORP NEW,35222,,,51.85
87137,6/30/2009,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.16,54.5
87137,7/31/2009,1311,DVN,DEVON ENERGY CORP NEW,35222,,,58.09
87137,8/31/2009,1311,DVN,DEVON ENERGY CORP NEW,35222,,,61.38
87137,9/30/2009,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.16,67.33
87137,11/30/2009,1311,DVN,DEVON ENERGY CORP NEW,35222,,,67.35
87137,12/31/2009,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.16,73.5
87137,3/31/2010,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.16,64.43
87137,4/30/2010,1311,DVN,DEVON ENERGY CORP NEW,35222,,,67.33
87137,6/30/2010,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.16,60.92
87137,8/31/2010,1311,DVN,DEVON ENERGY CORP NEW,35222,,,60.28
87137,9/30/2010,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.16,64.74
87137,11/30/2010,1311,DVN,DEVON ENERGY CORP NEW,35222,,,70.57
87137,12/31/2010,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.16,78.51
87137,1/31/2011,1311,DVN,DEVON ENERGY CORP NEW,35222,,,88.69
87137,2/28/2011,1311,DVN,DEVON ENERGY CORP NEW,35222,,,91.44
87137,3/31/2011,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.16,91.77
87137,5/31/2011,1311,DVN,DEVON ENERGY CORP NEW,35222,,,84.07
87137,6/30/2011,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.17,78.81
87137,8/31/2011,1311,DVN,DEVON ENERGY CORP NEW,35222,,,67.83
87137,9/30/2011,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.17,55.44
87137,10/31/2011,1311,DVN,DEVON ENERGY CORP NEW,35222,,,64.95
87137,11/30/2011,1311,DVN,DEVON ENERGY CORP NEW,35222,,,65.46
87137,1/31/2012,1311,DVN,DEVON ENERGY CORP NEW,35222,,,63.81
87137,2/29/2012,1311,DVN,DEVON ENERGY CORP NEW,35222,,,73.31
87137,4/30/2012,1311,DVN,DEVON ENERGY CORP NEW,35222,,,69.85
87137,5/31/2012,1311,DVN,DEVON ENERGY CORP NEW,35222,,,59.52
87137,7/31/2012,1311,DVN,DEVON ENERGY CORP NEW,35222,,,59.12
87137,8/31/2012,1311,DVN,DEVON ENERGY CORP NEW,35222,,,57.83
87137,10/31/2012,1311,DVN,DEVON ENERGY CORP NEW,35222,,,58.21
87137,11/30/2012,1311,DVN,DEVON ENERGY CORP NEW,35222,,,51.67
87137,12/31/2012,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.2,52.04
87137,1/31/2013,1311,DVN,DEVON ENERGY CORP NEW,35222,,,57.19
87137,2/28/2013,1311,DVN,DEVON ENERGY CORP NEW,35222,,,54.26
87137,4/30/2013,1311,DVN,DEVON ENERGY CORP NEW,35222,,,55.06
87137,5/31/2013,1311,DVN,DEVON ENERGY CORP NEW,35222,,,56.85
87137,7/31/2013,1311,DVN,DEVON ENERGY CORP NEW,35222,,,55.01
87137,9/30/2013,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.22,57.76
87137,10/31/2013,1311,DVN,DEVON ENERGY CORP NEW,35222,,,63.22
87137,12/31/2013,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.22,61.87
87137,1/31/2014,1311,DVN,DEVON ENERGY CORP NEW,35222,,,59.22
87137,2/28/2014,1311,DVN,DEVON ENERGY CORP NEW,35222,,,64.42
87137,3/31/2014,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.22,66.93
87137,4/30/2014,1311,DVN,DEVON ENERGY CORP NEW,35222,,,70
87137,6/30/2014,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.24,79.4
87137,7/31/2014,1311,DVN,DEVON ENERGY CORP NEW,35222,,,75.5
87137,9/30/2014,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.24,68.18
87137,10/31/2014,1311,DVN,DEVON ENERGY CORP NEW,35222,,,60
87137,12/31/2014,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.24,61.21
87137,3/31/2015,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.24,60.31
87137,4/30/2015,1311,DVN,DEVON ENERGY CORP NEW,35222,,,68.21
87137,6/30/2015,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.24,59.49
87137,7/31/2015,1311,DVN,DEVON ENERGY CORP NEW,35222,,,49.42
87137,8/31/2015,1311,DVN,DEVON ENERGY CORP NEW,35222,,,42.66
87137,9/30/2015,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.24,37.09
87137,11/30/2015,1311,DVN,DEVON ENERGY CORP NEW,35222,,,46.01
87137,12/31/2015,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.24,32
87137,2/29/2016,1311,DVN,DEVON ENERGY CORP NEW,35222,,,19.68
87137,3/31/2016,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.24,27.44
87137,5/31/2016,1311,DVN,DEVON ENERGY CORP NEW,35222,,,36.09
87137,6/30/2016,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.06,36.25
87137,8/31/2016,1311,DVN,DEVON ENERGY CORP NEW,35222,,,43.33
87137,9/30/2016,1311,DVN,DEVON ENERGY CORP NEW,35222,,0.06,44.11
87137,10/31/2016,1311,DVN,DEVON ENERGY CORP NEW,35222,,,37.89
87137,11/30/2016,1311,DVN,DEVON ENERGY CORP NEW,35222,,,48.33
87137,1/31/2017,1382,DVN,DEVON ENERGY CORP NEW,35222,,,45.54
87137,2/28/2017,1382,DVN,DEVON ENERGY CORP NEW,35222,,,43.36
87137,3/31/2017,1382,DVN,DEVON ENERGY CORP NEW,35222,,0.06,41.72
87137,5/31/2017,1382,DVN,DEVON ENERGY CORP NEW,35222,,,33.98
87137,6/30/2017,1382,DVN,DEVON ENERGY CORP NEW,35222,,0.06,31.97
87137,7/31/2017,1382,DVN,DEVON ENERGY CORP NEW,35222,,,33.31
87137,8/31/2017,1382,DVN,DEVON ENERGY CORP NEW,35222,,,31.4
87137,10/31/2017,1382,DVN,DEVON ENERGY CORP NEW,35222,,,36.9
87137,11/30/2017,1382,DVN,DEVON ENERGY CORP NEW,35222,,,38.53
87137,1/31/2018,1382,DVN,DEVON ENERGY CORP NEW,35222,,,41.37
87137,2/28/2018,1382,DVN,DEVON ENERGY CORP NEW,35222,,,30.67
87137,4/30/2018,1382,DVN,DEVON ENERGY CORP NEW,35222,,,36.33
87137,5/31/2018,1382,DVN,DEVON ENERGY CORP NEW,35222,,,41.57
87137,7/31/2018,1382,DVN,DEVON ENERGY CORP NEW,35222,,,45.01
87137,8/31/2018,1382,DVN,DEVON ENERGY CORP NEW,35222,,,42.93
87137,10/31/2018,1382,DVN,DEVON ENERGY CORP NEW,35222,,,32.4
87137,11/30/2018,1382,DVN,DEVON ENERGY CORP NEW,35222,,,27.03
87137,12/31/2018,1382,DVN,DEVON ENERGY CORP NEW,35222,,0.08,22.54
87137,1/31/2019,1382,DVN,DEVON ENERGY CORP NEW,35222,,,26.65
87137,2/28/2019,1382,DVN,DEVON ENERGY CORP NEW,35222,,,29.51
87137,4/30/2019,1382,DVN,DEVON ENERGY CORP NEW,35222,,,32.14
87137,5/31/2019,1382,DVN,DEVON ENERGY CORP NEW,35222,,,25.16
87137,7/31/2019,1382,DVN,DEVON ENERGY CORP NEW,35222,,,27
87137,9/30/2019,1382,DVN,DEVON ENERGY CORP NEW,35222,,0.09,24.06
87137,10/31/2019,1382,DVN,DEVON ENERGY CORP NEW,35222,,,20.28
87137,12/31/2019,1382,DVN,DEVON ENERGY CORP NEW,35222,,0.09,25.97
87184,3/31/2009,7374,RHT,RED HAT INC,16753,,,17.84
87184,4/30/2009,7374,RHT,RED HAT INC,16753,,,17.27
87184,6/30/2009,7374,RHT,RED HAT INC,16753,,,20.13
87184,7/31/2009,7374,RHT,RED HAT INC,16753,,,22.83
87184,8/31/2009,7374,RHT,RED HAT INC,16753,,,22.96
87184,9/30/2009,7374,RHT,RED HAT INC,16753,,,27.64
87184,11/30/2009,7374,RHT,RED HAT INC,16753,,,26.7
87184,12/31/2009,7374,RHT,RED HAT INC,16753,,,30.9
87184,3/31/2010,7374,RHT,RED HAT INC,16753,,,29.27
87184,4/30/2010,7374,RHT,RED HAT INC,16753,,,29.87
87184,6/30/2010,7374,RHT,RED HAT INC,16753,,,28.94
87184,8/31/2010,7374,RHT,RED HAT INC,16753,,,34.55
87184,9/30/2010,7374,RHT,RED HAT INC,16753,,,41
87184,11/30/2010,7374,RHT,RED HAT INC,16753,,,43.5
87184,12/31/2010,7374,RHT,RED HAT INC,16753,,,45.65
87184,1/31/2011,7374,RHT,RED HAT INC,16753,,,41.32
87184,2/28/2011,7374,RHT,RED HAT INC,16753,,,41.28
87184,3/31/2011,7374,RHT,RED HAT INC,16753,,,45.39
87184,5/31/2011,7374,RHT,RED HAT INC,16753,,,43.6
87184,6/30/2011,7374,RHT,RED HAT INC,16753,,,45.9
87184,8/31/2011,7374,RHT,RED HAT INC,16753,,,39.54
87184,9/30/2011,7374,RHT,RED HAT INC,16753,,,42.26
87184,10/31/2011,7374,RHT,RED HAT INC,16753,,,49.65
87184,11/30/2011,7374,RHT,RED HAT INC,16753,,,50.08
87184,1/31/2012,7374,RHT,RED HAT INC,16753,,,46.37
87184,2/29/2012,7374,RHT,RED HAT INC,16753,,,49.46
87184,4/30/2012,7374,RHT,RED HAT INC,16753,,,59.61
87184,5/31/2012,7374,RHT,RED HAT INC,16753,,,51.38
87184,7/31/2012,7374,RHT,RED HAT INC,16753,,,53.66
87184,8/31/2012,7374,RHT,RED HAT INC,16753,,,56.04
87184,10/31/2012,7374,RHT,RED HAT INC,16753,,,49.17
87184,11/30/2012,7374,RHT,RED HAT INC,16753,,,49.4
87184,12/31/2012,7374,RHT,RED HAT INC,16753,,,52.96
87184,1/31/2013,7374,RHT,RED HAT INC,16753,,,55.56
87184,2/28/2013,7374,RHT,RED HAT INC,16753,,,50.81
87184,4/30/2013,7374,RHT,RED HAT INC,16753,,,47.93
87184,5/31/2013,7374,RHT,RED HAT INC,16753,,,48.23
87184,7/31/2013,7374,RHT,RED HAT INC,16753,,,51.77
87184,9/30/2013,7374,RHT,RED HAT INC,16753,,,46.14
87184,10/31/2013,7374,RHT,RED HAT INC,16753,,,43.27
87184,12/31/2013,7374,RHT,RED HAT INC,16753,,,56.04
87184,1/31/2014,7374,RHT,RED HAT INC,16753,,,56.5
87184,2/28/2014,7374,RHT,RED HAT INC,16753,,,58.99
87184,3/31/2014,7374,RHT,RED HAT INC,16753,,,52.98
87184,4/30/2014,7374,RHT,RED HAT INC,16753,,,48.65
87184,6/30/2014,7374,RHT,RED HAT INC,16753,,,55.27
87184,7/31/2014,7374,RHT,RED HAT INC,16753,,,58.12
87184,9/30/2014,7374,RHT,RED HAT INC,16753,,,56.15
87184,10/31/2014,7374,RHT,RED HAT INC,16753,,,58.92
87184,12/31/2014,7374,RHT,RED HAT INC,16753,,,69.14
87184,3/31/2015,7374,RHT,RED HAT INC,16753,,,75.75
87184,4/30/2015,7374,RHT,RED HAT INC,16753,,,75.26
87184,6/30/2015,7374,RHT,RED HAT INC,16753,,,75.93
87184,7/31/2015,7374,RHT,RED HAT INC,16753,,,79.08
87184,8/31/2015,7374,RHT,RED HAT INC,16753,,,72.21
87184,9/30/2015,7374,RHT,RED HAT INC,16753,,,71.88
87184,11/30/2015,7374,RHT,RED HAT INC,16753,,,81.41
87184,12/31/2015,7374,RHT,RED HAT INC,16753,,,82.81
87184,2/29/2016,7374,RHT,RED HAT INC,16753,,,65.35
87184,3/31/2016,7374,RHT,RED HAT INC,16753,,,74.51
87184,5/31/2016,7374,RHT,RED HAT INC,16753,,,77.46
87184,6/30/2016,7374,RHT,RED HAT INC,16753,,,72.6
87184,8/31/2016,7374,RHT,RED HAT INC,16753,,,72.98
87184,9/30/2016,7374,RHT,RED HAT INC,16753,,,80.83
87184,10/31/2016,7374,RHT,RED HAT INC,16753,,,77.45
87184,11/30/2016,7372,RHT,RED HAT INC,16753,,,79.11
87184,1/31/2017,7372,RHT,RED HAT INC,16753,,,75.88
87184,2/28/2017,7372,RHT,RED HAT INC,16753,,,82.81
87184,3/31/2017,7372,RHT,RED HAT INC,16753,,,86.5
87184,5/31/2017,7372,RHT,RED HAT INC,16753,,,89.57
87184,6/30/2017,7372,RHT,RED HAT INC,16753,,,95.75
87184,7/31/2017,7372,RHT,RED HAT INC,16753,,,98.87
87184,8/31/2017,7372,RHT,RED HAT INC,16753,,,107.5
87184,10/31/2017,7372,RHT,RED HAT INC,16753,,,120.83
87184,11/30/2017,7372,RHT,RED HAT INC,16753,,,126.76
87184,1/31/2018,7372,RHT,RED HAT INC,16753,,,131.38
87184,2/28/2018,7372,RHT,RED HAT INC,16753,,,147.39999
87184,4/30/2018,7372,RHT,RED HAT INC,16753,,,163.06
87184,5/31/2018,7372,RHT,RED HAT INC,16753,,,162.42
87184,7/31/2018,7372,RHT,RED HAT INC,16753,,,141.23
87184,8/31/2018,7372,RHT,RED HAT INC,16753,,,147.73
87184,10/31/2018,7372,RHT,RED HAT INC,16753,,,171.64
87184,11/30/2018,7372,RHT,RED HAT INC,16753,,,178.56
87184,12/31/2018,7372,RHT,RED HAT INC,16753,,,175.64
87184,1/31/2019,7372,RHT,RED HAT INC,16753,,,177.84
87184,2/28/2019,7372,RHT,RED HAT INC,16753,,,182.60001
87184,4/30/2019,7372,RHT,RED HAT INC,16753,,,182.53
87184,5/31/2019,7372,RHT,RED HAT INC,16753,,,184.3
87184,7/31/2019,7372,RHT,RED HAT INC,16753,,190,
87267,3/31/2009,6211,BLK,BLACKROCK INC,36336,,0.78,130.03999
87267,4/30/2009,6211,BLK,BLACKROCK INC,36336,,,146.52
87267,6/30/2009,6211,BLK,BLACKROCK INC,36336,,0.78,175.42
87267,7/31/2009,6211,BLK,BLACKROCK INC,36336,,,190.53999
87267,8/31/2009,6211,BLK,BLACKROCK INC,36336,,0.78,199.57001
87267,9/30/2009,6211,BLK,BLACKROCK INC,36336,,,216.82001
87267,11/30/2009,6211,BLK,BLACKROCK INC,36336,,0.78,227.08
87267,12/31/2009,6211,BLK,BLACKROCK INC,36336,,,232.2
87267,3/31/2010,6211,BLK,BLACKROCK INC,36336,,1,217.75999
87267,4/30/2010,6211,BLK,BLACKROCK INC,36336,,,184
87267,6/30/2010,6211,BLK,BLACKROCK INC,36336,,1,143.39999
87267,8/31/2010,6211,BLK,BLACKROCK INC,36336,,1,141.95
87267,9/30/2010,6211,BLK,BLACKROCK INC,36336,,,170.25
87267,11/30/2010,6211,BLK,BLACKROCK INC,36336,,,163
87267,12/31/2010,6211,BLK,BLACKROCK INC,36336,,1,190.58
87267,1/31/2011,6211,BLK,BLACKROCK INC,36336,,,198.02
87267,2/28/2011,6211,BLK,BLACKROCK INC,36336,,,203.99001
87267,3/31/2011,6211,BLK,BLACKROCK INC,36336,,1.375,201.00999
87267,5/31/2011,6211,BLK,BLACKROCK INC,36336,,,205.56
87267,6/30/2011,6211,BLK,BLACKROCK INC,36336,,1.375,191.81
87267,8/31/2011,6211,BLK,BLACKROCK INC,36336,,1.375,164.75
87267,9/30/2011,6211,BLK,BLACKROCK INC,36336,,,148.00999
87267,10/31/2011,6211,BLK,BLACKROCK INC,36336,,,157.78999
87267,11/30/2011,6211,BLK,BLACKROCK INC,36336,,,172.03999
87267,1/31/2012,6211,BLK,BLACKROCK INC,36336,,,182
87267,2/29/2012,6211,BLK,BLACKROCK INC,36336,,,199
87267,4/30/2012,6211,BLK,BLACKROCK INC,36336,,,191.58
87267,5/31/2012,6211,BLK,BLACKROCK INC,36336,,,170.8
87267,7/31/2012,6211,BLK,BLACKROCK INC,36336,,,170.25999
87267,8/31/2012,6211,BLK,BLACKROCK INC,36336,,1.5,176.37
87267,10/31/2012,6211,BLK,BLACKROCK INC,36336,,,189.67999
87267,11/30/2012,6211,BLK,BLACKROCK INC,36336,,1.5,197.03999
87267,12/31/2012,6211,BLK,BLACKROCK INC,36336,,,206.71001
87267,1/31/2013,6211,BLK,BLACKROCK INC,36336,,,236.28
87267,2/28/2013,6211,BLK,BLACKROCK INC,36336,,,239.75
87267,4/30/2013,6211,BLK,BLACKROCK INC,36336,,,266.5
87267,5/31/2013,6211,BLK,BLACKROCK INC,36336,,,279.20001
87267,7/31/2013,6211,BLK,BLACKROCK INC,36336,,,281.95999
87267,9/30/2013,6211,BLK,BLACKROCK INC,36336,,,270.62
87267,10/31/2013,6211,BLK,BLACKROCK INC,36336,,,300.81
87267,12/31/2013,6211,BLK,BLACKROCK INC,36336,,,316.47
87267,1/31/2014,6282,BLK,BLACKROCK INC,36336,,,300.47
87267,2/28/2014,6282,BLK,BLACKROCK INC,36336,,,304.84
87267,3/31/2014,6282,BLK,BLACKROCK INC,36336,,1.93,314.48001
87267,4/30/2014,6282,BLK,BLACKROCK INC,36336,,,301
87267,6/30/2014,6282,BLK,BLACKROCK INC,36336,,1.93,319.60001
87267,7/31/2014,6282,BLK,BLACKROCK INC,36336,,,304.73001
87267,9/30/2014,6282,BLK,BLACKROCK INC,36336,,,328.32001
87267,10/31/2014,6282,BLK,BLACKROCK INC,36336,,,341.10999
87267,12/31/2014,6282,BLK,BLACKROCK INC,36336,,1.93,357.56
87267,3/31/2015,6282,BLK,BLACKROCK INC,36336,,2.18,365.84
87267,4/30/2015,6282,BLK,BLACKROCK INC,36336,,,363.94
87267,6/30/2015,6282,BLK,BLACKROCK INC,36336,,2.18,345.98001
87267,7/31/2015,6282,BLK,BLACKROCK INC,36336,,,336.32001
87267,8/31/2015,6282,BLK,BLACKROCK INC,36336,,2.18,302.47
87267,9/30/2015,6282,BLK,BLACKROCK INC,36336,,,297.47
87267,11/30/2015,6282,BLK,BLACKROCK INC,36336,,,363.72
87267,12/31/2015,6282,BLK,BLACKROCK INC,36336,,2.18,340.51999
87267,2/29/2016,6282,BLK,BLACKROCK INC,36336,,,311.95999
87267,3/31/2016,6282,BLK,BLACKROCK INC,36336,,2.29,340.57001
87267,5/31/2016,6282,BLK,BLACKROCK INC,36336,,,363.85001
87267,6/30/2016,6282,BLK,BLACKROCK INC,36336,,2.29,342.53
87267,8/31/2016,6282,BLK,BLACKROCK INC,36336,,2.29,372.81
87267,9/30/2016,6282,BLK,BLACKROCK INC,36336,,,362.45999
87267,10/31/2016,6282,BLK,BLACKROCK INC,36336,,,341.23999
87267,11/30/2016,6282,BLK,BLACKROCK INC,36336,,,370.79001
87267,1/31/2017,6282,BLK,BLACKROCK INC,36336,,,373.98001
87267,2/28/2017,6282,BLK,BLACKROCK INC,36336,,,387.45999
87267,3/31/2017,6282,BLK,BLACKROCK INC,36336,,2.5,383.51001
87267,5/31/2017,6282,BLK,BLACKROCK INC,36336,,,409.23999
87267,6/30/2017,6282,BLK,BLACKROCK INC,36336,,2.5,422.41
87267,7/31/2017,6282,BLK,BLACKROCK INC,36336,,,426.53
87267,8/31/2017,6282,BLK,BLACKROCK INC,36336,,2.5,419.01001
87267,10/31/2017,6282,BLK,BLACKROCK INC,36336,,,470.82999
87267,11/30/2017,6282,BLK,BLACKROCK INC,36336,,,501.19
87267,1/31/2018,6282,BLK,BLACKROCK INC,36336,,,561.79999
87267,2/28/2018,6282,BLK,BLACKROCK INC,36336,,,549.42999
87267,4/30/2018,6282,BLK,BLACKROCK INC,36336,,,521.5
87267,5/31/2018,6282,BLK,BLACKROCK INC,36336,,,534.22998
87267,7/31/2018,6282,BLK,BLACKROCK INC,36336,,,502.76001
87267,8/31/2018,6282,BLK,BLACKROCK INC,36336,,,479.06
87267,10/31/2018,6282,BLK,BLACKROCK INC,36336,,,411.42001
87267,11/30/2018,6282,BLK,BLACKROCK INC,36336,,,428.01001
87267,12/31/2018,6282,BLK,BLACKROCK INC,36336,,3.13,392.82001
87267,1/31/2019,6282,BLK,BLACKROCK INC,36336,,,415.07999
87267,2/28/2019,6282,BLK,BLACKROCK INC,36336,,,443.22
87267,4/30/2019,6282,BLK,BLACKROCK INC,36336,,,485.23999
87267,5/31/2019,6282,BLK,BLACKROCK INC,36336,,,415.56
87267,7/31/2019,6282,BLK,BLACKROCK INC,36336,,,467.67999
87267,9/30/2019,6282,BLK,BLACKROCK INC,36336,,3.3,445.64001
87267,10/31/2019,6282,BLK,BLACKROCK INC,36336,,,461.70001
87267,12/31/2019,6211,BLK,BLACKROCK INC,36336,,3.3,502.70001
87292,3/31/2009,2673,PTV,PACTIV CORP,36357,,,14.59
87292,4/30/2009,2673,PTV,PACTIV CORP,36357,,,21.86
87292,6/30/2009,2673,PTV,PACTIV CORP,36357,,,21.7
87292,7/31/2009,2673,PTV,PACTIV CORP,36357,,,25.18
87292,8/31/2009,2673,PTV,PACTIV CORP,36357,,,24.85
87292,9/30/2009,2673,PTV,PACTIV CORP,36357,,,26.05
87292,11/30/2009,2673,PTV,PACTIV CORP,36357,,,24.35
87292,12/31/2009,2673,PTV,PACTIV CORP,36357,,,24.14
87292,3/31/2010,2673,PTV,PACTIV CORP,36357,,,25.18
87292,4/30/2010,2673,PTV,PACTIV CORP,36357,,,25.41
87292,6/30/2010,2673,PTV,PACTIV CORP,36357,,,27.85
87292,8/31/2010,2673,PTV,PACTIV CORP,36357,,,32.08
87292,9/30/2010,2673,PTV,PACTIV CORP,36357,,,32.98
87292,11/30/2010,2673,PTV,PACTIV CORP,36357,,33.25,
87299,3/31/2009,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,19.4
87299,4/30/2009,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,22.02
87299,6/30/2009,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,19.18
87299,7/31/2009,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,16.44
87299,8/31/2009,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,17.64
87299,9/30/2009,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,19.68
87299,11/30/2009,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,24
87299,12/31/2009,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,25.34
87299,3/31/2010,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,31.42
87299,4/30/2010,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,38.83
87299,6/30/2010,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,40.57
87299,8/31/2010,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,46.07
87299,9/30/2010,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,50.18
87299,11/30/2010,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,52.19
87299,12/31/2010,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,47.05
87299,1/31/2011,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,48.32
87299,2/28/2011,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,37.53
87299,3/31/2011,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,38
87299,5/31/2011,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,33.935
87299,6/30/2011,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,31.47
87299,8/31/2011,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,21.94
87299,9/30/2011,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,19.88
87299,10/31/2011,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,26.94
87299,11/30/2011,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,28.91
87299,1/31/2012,7372,AKAM,AKAMAI TECHNOLOGIES INC,17300,,,32.23
