GVKEY,LPERMNO,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,teqq,costat,mkvaltq
3413,11404,3/31/2015,2015,1,INDL,C,D,STD,209115104,USD,2015Q1,2015Q1,12770,A,17866.961
3413,11404,6/30/2015,2015,2,INDL,C,D,STD,209115104,USD,2015Q2,2015Q2,12797,A,16951.4892
3413,11404,9/30/2015,2015,3,INDL,C,D,STD,209115104,USD,2015Q3,2015Q3,13049,A,19592.6654
3413,11404,12/31/2015,2015,4,INDL,C,D,STD,209115104,USD,2015Q4,2015Q4,13061,A,18831.11
3413,11404,3/31/2016,2016,1,INDL,C,D,STD,209115104,USD,2016Q1,2016Q1,13201,A,22526.28
3413,11404,6/30/2016,2016,2,INDL,C,D,STD,209115104,USD,2016Q2,2016Q2,13958,A,24453.76
3413,11404,9/30/2016,2016,3,INDL,C,D,STD,209115104,USD,2016Q3,2016Q3,14275,A,22966.5
3413,11404,12/31/2016,2016,4,INDL,C,D,STD,209115104,USD,2016Q4,2016Q4,14306,A,22472.4
3413,11404,3/31/2017,2017,1,INDL,C,D,STD,209115104,USD,2017Q1,2017Q1,14506,A,23686.3
3413,11404,6/30/2017,2017,2,INDL,C,D,STD,209115104,USD,2017Q2,2017Q2,14498,A,24730.92
3413,11404,9/30/2017,2017,3,INDL,C,D,STD,209115104,USD,2017Q3,2017Q3,15110,A,25010.8
3413,11404,12/31/2017,2017,4,INDL,C,D,STD,209115104,USD,2017Q4,2017Q4,15425,A,26334.5
3413,11404,3/31/2018,2018,1,INDL,C,D,STD,209115104,USD,2018Q1,2018Q1,15661,A,24239.34
3413,11404,6/30/2018,2018,2,INDL,C,D,STD,209115104,USD,2018Q2,2018Q2,15655,A,24251.78
3413,11404,9/30/2018,2018,3,INDL,C,D,STD,209115104,USD,2018Q3,2018Q3,15898,A,23695.09
3413,11404,12/31/2018,2018,4,INDL,C,D,STD,209115104,USD,2018Q4,2018Q4,16839,A,24543.66
3413,11404,3/31/2019,2019,1,INDL,C,D,STD,209115104,USD,2019Q1,2019Q1,17501,A,27732.87
3413,11404,6/30/2019,2019,2,INDL,C,D,STD,209115104,USD,2019Q2,2019Q2,17865,A,29109.76
3413,11404,9/30/2019,2019,3,INDL,C,D,STD,209115104,USD,2019Q3,2019Q3,18134,A,31364.04
3413,11404,12/31/2019,2019,4,INDL,C,D,STD,209115104,USD,2019Q4,2019Q4,18213,A,30126.51
3413,11404,3/31/2020,2020,1,INDL,C,D,STD,209115104,USD,2020Q1,2020Q1,18467,A,26052
3439,23229,6/30/2009,2009,2,INDL,C,D,STD,125896100,USD,2009Q2,2009Q2,2920,A,2742.16
3439,23229,9/30/2009,2009,3,INDL,C,D,STD,125896100,USD,2009Q3,2009Q3,2970,A,3049.84
3439,23229,12/31/2009,2009,4,INDL,C,D,STD,125896100,USD,2009Q4,2009Q4,2938,A,3568.914
3439,23229,3/31/2010,2010,1,INDL,C,D,STD,125896100,USD,2010Q1,2010Q1,2941,A,3524.88
3439,23229,6/30/2010,2010,2,INDL,C,D,STD,125896100,USD,2010Q2,2010Q2,2993,A,3344.595
3439,23229,9/30/2010,2010,3,INDL,C,D,STD,125896100,USD,2010Q3,2010Q3,2866,A,4137.392
3439,23229,12/31/2010,2010,4,INDL,C,D,STD,125896100,USD,2010Q4,2010Q4,2837,A,4643.0808
3439,23229,3/31/2011,2011,1,INDL,C,D,STD,125896100,USD,2011Q1,2011Q1,2931,A,4925.712
3439,23229,6/30/2011,2011,2,INDL,C,D,STD,125896100,USD,2011Q2,2011Q2,3002,A,4957.942
3439,23229,9/30/2011,2011,3,INDL,C,D,STD,125896100,USD,2011Q3,2011Q3,3087,A,4987.08
3439,23229,12/31/2011,2011,4,INDL,C,D,STD,125896100,USD,2011Q4,2011Q4,3072,A,5610.528
3439,23229,3/31/2012,2012,1,INDL,C,D,STD,125896100,USD,2012Q1,2012Q1,3093,A,5662.8
3439,23229,6/30/2012,2012,2,INDL,C,D,STD,125896100,USD,2012Q2,2012Q2,3155,A,6196.95
3439,23229,9/30/2012,2012,3,INDL,C,D,STD,125896100,USD,2012Q3,2012Q3,3240,A,6214.845
3439,23229,12/31/2012,2012,4,INDL,C,D,STD,125896100,USD,2012Q4,2012Q4,3238,A,6438.0754
3439,23229,3/31/2013,2013,1,INDL,C,D,STD,125896100,USD,2013Q1,2013Q1,3350,A,7423.658
3439,23229,6/30/2013,2013,2,INDL,C,D,STD,125896100,USD,2013Q2,2013Q2,3360,A,7224.503
3439,23229,9/30/2013,2013,3,INDL,C,D,STD,125896100,USD,2013Q3,2013Q3,3433,A,7001.12
3439,23229,12/31/2013,2013,4,INDL,C,D,STD,125896100,USD,2013Q4,2013Q4,3491,A,7124.4875
3439,23229,3/31/2014,2014,1,INDL,C,D,STD,125896100,USD,2014Q1,2014Q1,3655,A,7858.752
3439,23229,6/30/2014,2014,2,INDL,C,D,STD,125896100,USD,2014Q2,2014Q2,3682,A,8566.25
3439,23229,9/30/2014,2014,3,INDL,C,D,STD,125896100,USD,2014Q3,2014Q3,3707,A,8159.466
3439,23229,12/31/2014,2014,4,INDL,C,D,STD,125896100,USD,2014Q4,2014Q4,3707,A,9562.644
3439,23229,3/31/2015,2015,1,INDL,C,D,STD,125896100,USD,2015Q1,2015Q1,3839,A,9635.16
3439,23229,6/30/2015,2015,2,INDL,C,D,STD,125896100,USD,2015Q2,2015Q2,3855,A,8810.128
3439,23229,9/30/2015,2015,3,INDL,C,D,STD,125896100,USD,2015Q3,2015Q3,3939,A,9787.172
3439,23229,12/31/2015,2015,4,INDL,C,D,STD,125896100,USD,2015Q4,2015Q4,3975,A,10000.041
3439,23229,3/31/2016,2016,1,INDL,C,D,STD,125896100,USD,2016Q1,2016Q1,4146,A,11849.248
3439,23229,6/30/2016,2016,2,INDL,C,D,STD,125896100,USD,2016Q2,2016Q2,4193,A,12808.698
3439,23229,9/30/2016,2016,3,INDL,C,D,STD,125896100,USD,2016Q3,2016Q3,4296,A,11724.991
3439,23229,12/31/2016,2016,4,INDL,C,D,STD,125896100,USD,2016Q4,2016Q4,4290,A,11620.5537
3439,23229,3/31/2017,2017,1,INDL,C,D,STD,125896100,USD,2017Q1,2017Q1,4407,A,12527.2
3439,23229,6/30/2017,2017,2,INDL,C,D,STD,125896100,USD,2017Q2,2017Q2,4486,A,13024
3439,23229,9/30/2017,2017,3,INDL,C,D,STD,125896100,USD,2017Q3,2017Q3,4572,A,13043.712
3439,23229,12/31/2017,2017,4,INDL,C,D,STD,125896100,USD,2017Q4,2017Q4,4478,A,13321.9031
3439,23229,3/31/2018,2018,1,INDL,C,D,STD,125896100,USD,2018Q1,2018Q1,4633,A,12794.425
3439,23229,6/30/2018,2018,2,INDL,C,D,STD,125896100,USD,2018Q2,2018Q2,4709,A,13389.696
3439,23229,9/30/2018,2018,3,INDL,C,D,STD,125896100,USD,2018Q3,2018Q3,4786,A,13881.7
3439,23229,12/31/2018,2018,4,INDL,C,D,STD,125896100,USD,2018Q4,2018Q4,4792,A,14069.5191
3439,23229,3/31/2019,2019,1,INDL,C,D,STD,125896100,USD,2019Q1,2019Q1,4895,A,15756.698
3439,23229,6/30/2019,2019,2,INDL,C,D,STD,125896100,USD,2019Q2,2019Q2,4888,A,16434.858
3439,23229,9/30/2019,2019,3,INDL,C,D,STD,125896100,USD,2019Q3,2019Q3,4994,A,18149.01
3439,23229,12/31/2019,2019,4,INDL,C,D,STD,125896100,USD,2019Q4,2019Q4,5055,A,17838.0138
3439,23229,3/31/2020,2020,1,INDL,C,D,STD,125896100,USD,2020Q1,2020Q1,5222,A,16814.25
3497,21979,6/30/2009,2009,2,INDL,C,D,STD,G24140108,USD,2009Q2,2009Q2,2770.1,I,5177.246
3497,21979,9/30/2009,2009,3,INDL,C,D,STD,G24140108,USD,2009Q3,2009Q3,2871.8,I,6267.8407
3497,21979,12/31/2009,2009,4,INDL,C,D,STD,G24140108,USD,2009Q4,2009Q4,2963.3,I,7134.3969
3497,21979,3/31/2010,2010,1,INDL,C,D,STD,G24140108,USD,2010Q1,2010Q1,3000.3,I,8031.1964
3497,21979,6/30/2010,2010,2,INDL,C,D,STD,G24140108,USD,2010Q2,2010Q2,3034,I,7336.692
3497,21979,9/30/2010,2010,3,INDL,C,D,STD,G24140108,USD,2010Q3,2010Q3,3028.1,I,7961.0089
3497,21979,12/31/2010,2010,4,INDL,C,D,STD,G24140108,USD,2010Q4,2010Q4,3206.1,I,9567.196
3497,21979,3/31/2011,2011,1,INDL,C,D,STD,G24140108,USD,2011Q1,2011Q1,3585.9,I,10709.8629
3497,21979,6/30/2011,2011,2,INDL,C,D,STD,G24140108,USD,2011Q2,2011Q2,3708.5,I,9844.4759
3497,21979,9/30/2011,2011,3,INDL,C,D,STD,G24140108,USD,2011Q3,2011Q3,3453,I,7291.6181
3497,21979,12/31/2011,2011,4,INDL,C,D,STD,G24140108,USD,2011Q4,2011Q4,3536,I,8572.7573
3497,21979,3/31/2012,2012,1,INDL,C,D,STD,G24140108,USD,2012Q1,2012Q1,3715.7,I,10172.5265
3497,21979,6/30/2012,2012,2,INDL,C,D,STD,G24140108,USD,2012Q2,2012Q2,3850.3,I,10900.1411
3497,21979,9/30/2012,2012,3,INDL,C,D,STD,G24140108,USD,2012Q3,2012Q3,4136.9,I,12138.2528
3504,65541,7/31/2009,2009,3,INDL,C,D,STD,216648501,USD,2009Q2,2009Q3,1514.377,A,1239.7666
3504,65541,10/31/2009,2009,4,INDL,C,D,STD,216648501,USD,2009Q3,2009Q4,1540.342,A,1267.2844
3504,65541,1/31/2010,2010,1,INDL,C,D,STD,216648501,USD,2009Q4,2010Q1,1552.056,A,1603.9872
3504,65541,4/30/2010,2010,2,INDL,C,D,STD,216648501,USD,2010Q1,2010Q2,1542.728,A,1772.334
3504,65541,7/31/2010,2010,3,INDL,C,D,STD,216648501,USD,2010Q2,2010Q3,1594.111,A,1774.4253
3504,65541,10/31/2010,2010,4,INDL,C,D,STD,216648501,USD,2010Q3,2010Q4,1666.776,A,2261.1042
3504,65541,1/31/2011,2011,1,INDL,C,D,STD,216648501,USD,2010Q4,2011Q1,1722.299,A,2648.5919
3504,65541,4/30/2011,2011,2,INDL,C,D,STD,216648501,USD,2011Q1,2011Q2,1810.326,A,3515.2817
3504,65541,7/31/2011,2011,3,INDL,C,D,STD,216648501,USD,2011Q2,2011Q3,1887.678,A,3651.2502
3504,65541,10/31/2011,2011,4,INDL,C,D,STD,216648501,USD,2011Q3,2011Q4,1937.488,A,3315.7278
3504,65541,1/31/2012,2012,1,INDL,C,D,STD,216648501,USD,2011Q4,2012Q1,1937.357,A,3416.1897
3504,65541,4/30/2012,2012,2,INDL,C,D,STD,216648501,USD,2012Q1,2012Q2,2037.956,A,4244.592
3504,65541,7/31/2012,2012,3,INDL,C,D,STD,216648501,USD,2012Q2,2012Q3,2096.646,A,3604.4272
3504,65541,10/31/2012,2012,4,INDL,C,D,STD,216648501,USD,2012Q3,2012Q4,2213.158,A,4649.2712
3504,65541,1/31/2013,2013,1,INDL,C,D,STD,216648501,USD,2012Q4,2013Q1,2249.548,A,4896.8266
3504,65541,4/30/2013,2013,2,INDL,C,D,STD,216648501,USD,2013Q1,2013Q2,2336.496,A,5371.7328
3504,65541,7/31/2013,2013,3,INDL,C,D,STD,216648501,USD,2013Q2,2013Q3,2437.642,A,6233.5278
3504,65541,10/31/2013,2013,4,INDL,C,D,STD,216648501,USD,2013Q3,2013Q4,2423.494,A,6201.434
3504,65541,1/31/2014,2014,1,INDL,C,D,STD,216648501,USD,2013Q4,2014Q1,2453.909,A,5947.9165
3504,65541,4/30/2014,2014,2,INDL,C,D,STD,216648501,USD,2014Q1,2014Q2,2562.08,A,6323.6335
3504,65541,7/31/2014,2014,3,INDL,C,D,STD,216648501,USD,2014Q2,2014Q3,2676.277,A,7767.6082
3504,65541,10/31/2014,2014,4,INDL,C,D,STD,216648501,USD,2014Q3,2014Q4,2588.44,A,7890.6377
3504,65541,1/31/2015,2015,1,INDL,C,D,STD,216648501,USD,2014Q4,2015Q1,2516.985,A,7612.7609
3504,65541,4/30/2015,2015,2,INDL,C,D,STD,216648501,USD,2015Q1,2015Q2,2615.737,A,8652.4213
3504,65541,7/31/2015,2015,3,INDL,C,D,STD,216648501,USD,2015Q2,2015Q3,2693.935,A,8604.678
3504,65541,10/31/2015,2015,4,INDL,C,D,STD,216648501,USD,2015Q3,2015Q4,2673.904,A,7354.1125
3504,65541,1/31/2016,2016,1,INDL,C,D,STD,216648501,USD,2015Q4,2016Q1,2606.726,A,6346.4797
3504,65541,4/30/2016,2016,2,INDL,C,D,STD,216648501,USD,2016Q1,2016Q2,2744.781,A,7416.4198
3504,65541,7/31/2016,2016,3,INDL,C,D,STD,216648501,USD,2016Q2,2016Q3,2737.402,A,8893.9527
3504,65541,10/31/2016,2016,4,INDL,C,D,STD,216648501,USD,2016Q3,2016Q4,2700.035,A,8588.1114
3504,65541,1/31/2017,2017,1,INDL,C,D,STD,216648501,USD,2016Q4,2017Q1,2819.4,A,9034.075
3504,65541,4/30/2017,2017,2,INDL,C,D,STD,216648501,USD,2017Q1,2017Q2,2939.8,A,9787.5228
3504,65541,7/31/2017,2017,3,INDL,C,D,STD,216648501,USD,2017Q2,2017Q3,3093.3,A,11937.1926
3504,65541,10/31/2017,2017,4,INDL,C,D,STD,216648501,USD,2017Q3,2017Q4,3175.8,A,11724.688
3504,65541,1/31/2018,2018,1,INDL,C,D,STD,216648501,USD,2017Q4,2018Q1,3156.4,A,11988.83
3504,65541,4/30/2018,2018,2,INDL,C,D,STD,216648501,USD,2018Q1,2018Q2,3188,A,11229.661
3504,65541,7/31/2018,2018,3,INDL,C,D,STD,216648501,USD,2018Q2,2018Q3,3226.6,A,12790.55
3504,65541,10/31/2018,2018,4,INDL,C,D,STD,216648501,USD,2018Q3,2018Q4,3307.8,A,12708.852
3504,65541,1/31/2019,2019,1,INDL,C,D,STD,216648501,USD,2018Q4,2019Q1,3425.5,A,13742.868
3504,65541,4/30/2019,2019,2,INDL,C,D,STD,216648501,USD,2019Q1,2019Q2,3542.2,A,14351.04
3504,65541,7/31/2019,2019,3,INDL,C,D,STD,216648501,USD,2019Q2,2019Q3,3615.5,A,16735.04
3504,65541,10/31/2019,2019,4,INDL,C,D,STD,216648501,USD,2019Q3,2019Q4,3628.6,A,14288.1
3504,65541,1/31/2020,2020,1,INDL,C,D,STD,216648501,USD,2019Q4,2020Q1,3730.9,A,17066.988
3504,65541,4/30/2020,2020,2,INDL,C,D,STD,216648501,USD,2020Q1,2020Q2,3627.5,A,14076.97
3505,59248,6/30/2009,2009,2,INDL,C,D,STD,60871R209,USD,2009Q2,2009Q2,6694.3,A,7807.628
3505,59248,9/30/2009,2009,3,INDL,C,D,STD,60871R209,USD,2009Q3,2009Q3,7034.1,A,9009.732
3505,59248,12/31/2009,2009,4,INDL,C,D,STD,60871R209,USD,2009Q4,2009Q4,7092.8,A,8370.298
3505,59248,3/31/2010,2010,1,INDL,C,D,STD,60871R209,USD,2010Q1,2010Q1,7165.2,A,7808.652
3505,59248,6/30/2010,2010,2,INDL,C,D,STD,60871R209,USD,2010Q2,2010Q2,7320.3,A,7874.646
3505,59248,9/30/2010,2010,3,INDL,C,D,STD,60871R209,USD,2010Q3,2010Q3,7652.9,A,8789.608
3505,59248,12/31/2010,2010,4,INDL,C,D,STD,60871R209,USD,2010Q4,2010Q4,7842.6,A,9376.298
3505,59248,3/31/2011,2011,1,INDL,C,D,STD,60871R209,USD,2011Q1,2011Q1,8053,A,8764.287
3505,59248,6/30/2011,2011,2,INDL,C,D,STD,60871R209,USD,2011Q2,2011Q2,8186.7,A,8374.704
3505,59248,9/30/2011,2011,3,INDL,C,D,STD,60871R209,USD,2011Q3,2011Q3,7938.8,A,7174.489
3505,59248,12/31/2011,2011,4,INDL,C,D,STD,60871R209,USD,2011Q4,2011Q4,7690.2,A,7837.85
3505,59248,3/31/2012,2012,1,INDL,C,D,STD,60871R209,USD,2012Q1,2012Q1,7847.9,A,8176.805
3505,59248,6/30/2012,2012,2,INDL,C,D,STD,60871R209,USD,2012Q2,2012Q2,7881.9,A,7531.124
3505,59248,9/30/2012,2012,3,INDL,C,D,STD,60871R209,USD,2012Q3,2012Q3,8279.2,A,8162.566
3505,59248,12/31/2012,2012,4,INDL,C,D,STD,60871R209,USD,2012Q4,2012Q4,7991.6,A,7766.021
3505,59248,3/31/2013,2013,1,INDL,C,D,STD,60871R209,USD,2013Q1,2013Q1,7796.9,A,8925.092
3505,59248,6/30/2013,2013,2,INDL,C,D,STD,60871R209,USD,2013Q2,2013Q2,8010.8,A,8780.488
3505,59248,9/30/2013,2013,3,INDL,C,D,STD,60871R209,USD,2013Q3,2013Q3,8318.7,A,9214.076
3505,59248,12/31/2013,2013,4,INDL,C,D,STD,60871R209,USD,2013Q4,2013Q4,8663.8,A,10340.256
3505,59248,3/31/2014,2014,1,INDL,C,D,STD,60871R209,USD,2014Q1,2014Q1,8624.7,A,10875.742
3505,59248,6/30/2014,2014,2,INDL,C,D,STD,60871R209,USD,2014Q2,2014Q2,8985.1,A,13722.616
3505,59248,9/30/2014,2014,3,INDL,C,D,STD,60871R209,USD,2014Q3,2014Q3,8422.4,A,13801.8
3505,59248,12/31/2014,2014,4,INDL,C,D,STD,60871R209,USD,2014Q4,2014Q4,7886.1,A,13893.283
3505,59248,3/31/2015,2015,1,INDL,C,D,STD,60871R209,USD,2015Q1,2015Q1,7285.1,A,13887.108
3505,59248,6/30/2015,2015,2,INDL,C,D,STD,60871R209,USD,2015Q2,2015Q2,7631.4,A,12967.045
3505,59248,9/30/2015,2015,3,INDL,C,D,STD,60871R209,USD,2015Q3,2015Q3,7272.7,A,15365.0003
3505,59248,12/31/2015,2015,4,INDL,C,D,STD,60871R209,USD,2015Q4,2015Q4,7063.1,A,17327.642
3505,59248,3/31/2016,2016,1,INDL,C,D,STD,60871R209,USD,2016Q1,2016Q1,9919.3,A,20643.84
3505,59248,6/30/2016,2016,2,INDL,C,D,STD,60871R209,USD,2016Q2,2016Q2,9871.9,A,21722.62
3505,59248,9/30/2016,2016,3,INDL,C,D,STD,60871R209,USD,2016Q3,2016Q3,9940.4,A,23594.59
3505,59248,12/31/2016,2016,4,INDL,C,D,STD,60871R209,USD,2016Q4,2016Q4,11621.7,A,20913.557
3505,59248,3/31/2017,2017,1,INDL,C,D,STD,60871R209,USD,2017Q1,2017Q1,11810.3,A,20607.611
3505,59248,6/30/2017,2017,2,INDL,C,D,STD,60871R209,USD,2017Q2,2017Q2,12305.8,A,18611.362
3505,59248,9/30/2017,2017,3,INDL,C,D,STD,60871R209,USD,2017Q3,2017Q3,12696.6,A,17590.976
3505,59248,12/31/2017,2017,4,INDL,C,D,STD,60871R209,USD,2017Q4,2017Q4,13435,A,17682.87
3505,59248,3/31/2018,2018,1,INDL,C,D,STD,60871R209,USD,2018Q1,2018Q1,13663.5,A,16274.856
3505,59248,6/30/2018,2018,2,INDL,C,D,STD,60871R209,USD,2018Q2,2018Q2,13796.6,A,14683.708
3505,59248,9/30/2018,2018,3,INDL,C,D,STD,60871R209,USD,2018Q3,2018Q3,14090,A,13287.3
3505,59248,12/31/2018,2018,4,INDL,C,D,STD,60871R209,USD,2018Q4,2018Q4,13735.8,A,12150.918
3505,59248,3/31/2019,2019,1,INDL,C,D,STD,60871R209,USD,2019Q1,2019Q1,13888.1,A,12922.8463
3505,59248,6/30/2019,2019,2,INDL,C,D,STD,60871R209,USD,2019Q2,2019Q2,14145,A,12116.18
3505,59248,9/30/2019,2019,3,INDL,C,D,STD,60871R209,USD,2019Q3,2019Q3,13406.5,A,12448.43
3505,59248,12/31/2019,2019,4,INDL,C,D,STD,60871R209,USD,2019Q4,2019Q4,13673.1,A,11688.262
3505,59248,3/31/2020,2020,1,INDL,C,D,STD,60871R209,USD,2020Q1,2020Q1,12946,A,8458.9175
3532,22293,6/30/2009,2009,2,INDL,C,D,STD,219350105,USD,2009Q2,2009Q2,13852,A,24893
3532,22293,9/30/2009,2009,3,INDL,C,D,STD,219350105,USD,2009Q3,2009Q3,15018,A,23730.5
3532,22293,12/31/2009,2009,4,INDL,C,D,STD,219350105,USD,2009Q4,2009Q4,15595,A,29988.43
3532,22293,3/31/2010,2010,1,INDL,C,D,STD,219350105,USD,2010Q1,2010Q1,16353,A,31446.76
3532,22293,6/30/2010,2010,2,INDL,C,D,STD,219350105,USD,2010Q2,2010Q2,17042,A,25161.7
3532,22293,9/30/2010,2010,3,INDL,C,D,STD,219350105,USD,2010Q3,2010Q3,18467,A,28498.52
3532,22293,12/31/2010,2010,4,INDL,C,D,STD,219350105,USD,2010Q4,2010Q4,19426,A,30158.52
3532,22293,3/31/2011,2011,1,INDL,C,D,STD,219350105,USD,2011Q1,2011Q1,20355,A,32327.21
3532,22293,6/30/2011,2011,2,INDL,C,D,STD,219350105,USD,2011Q2,2011Q2,21306,A,28459.2
3532,22293,9/30/2011,2011,3,INDL,C,D,STD,219350105,USD,2011Q3,2011Q3,21691,A,19392.84
3532,22293,12/31/2011,2011,4,INDL,C,D,STD,219350105,USD,2011Q4,2011Q4,21129,A,19664.7
3532,22293,3/31/2012,2012,1,INDL,C,D,STD,219350105,USD,2012Q1,2012Q1,21367,A,21331.2
3532,22293,6/30/2012,2012,2,INDL,C,D,STD,219350105,USD,2012Q2,2012Q2,21402,A,19265.7
3532,22293,9/30/2012,2012,3,INDL,C,D,STD,219350105,USD,2012Q3,2012Q3,21886,A,19435.7
3532,22293,12/31/2012,2012,4,INDL,C,D,STD,219350105,USD,2012Q4,2012Q4,21533,A,18551.4
3532,22293,3/31/2013,2013,1,INDL,C,D,STD,219350105,USD,2013Q1,2013Q1,21390,A,19635.09
3532,22293,6/30/2013,2013,2,INDL,C,D,STD,219350105,USD,2013Q2,2013Q2,21454,A,20775.8
3532,22293,9/30/2013,2013,3,INDL,C,D,STD,219350105,USD,2013Q3,2013Q3,21798,A,21111.73
3532,22293,12/31/2013,2013,4,INDL,C,D,STD,219350105,USD,2013Q4,2013Q4,21211,A,24930.18
3532,22293,3/31/2014,2014,1,INDL,C,D,STD,219350105,USD,2014Q1,2014Q1,21719,A,27190.92
3532,22293,6/30/2014,2014,2,INDL,C,D,STD,219350105,USD,2014Q2,2014Q2,21832,A,28315.5
3532,22293,9/30/2014,2014,3,INDL,C,D,STD,219350105,USD,2014Q3,2014Q3,21850,A,24793.88
3532,22293,12/31/2014,2014,4,INDL,C,D,STD,219350105,USD,2014Q4,2014Q4,21652,A,29212.82
3532,22293,3/31/2015,2015,1,INDL,C,D,STD,219350105,USD,2015Q1,2015Q1,21372,A,28554.12
3532,22293,6/30/2015,2015,2,INDL,C,D,STD,219350105,USD,2015Q2,2015Q2,21055,A,24287.63
3532,22293,9/30/2015,2015,3,INDL,C,D,STD,219350105,USD,2015Q3,2015Q3,20070,A,20270.08
3532,22293,12/31/2015,2015,4,INDL,C,D,STD,219350105,USD,2015Q4,2015Q4,18863,A,20656.4
3532,22293,3/31/2016,2016,1,INDL,C,D,STD,219350105,USD,2016Q1,2016Q1,17987,A,22456.75
3532,22293,6/30/2016,2016,2,INDL,C,D,STD,219350105,USD,2016Q2,2016Q2,19672,A,21237.76
3532,22293,9/30/2016,2016,3,INDL,C,D,STD,219350105,USD,2016Q3,2016Q3,17787,A,22491.15
3532,22293,12/31/2016,2016,4,INDL,C,D,STD,219350105,USD,2016Q4,2016Q4,17960,A,22474.02
3532,22293,3/31/2017,2017,1,INDL,C,D,STD,219350105,USD,2017Q1,2017Q1,18379,A,24840
3532,22293,6/30/2017,2017,2,INDL,C,D,STD,219350105,USD,2017Q2,2017Q2,18080,A,27105.1
3532,22293,9/30/2017,2017,3,INDL,C,D,STD,219350105,USD,2017Q3,2017Q3,17383,A,26000.48
3532,22293,12/31/2017,2017,4,INDL,C,D,STD,219350105,USD,2017Q4,2017Q4,15770,A,27447.42
3532,22293,3/31/2018,2018,1,INDL,C,D,STD,219350105,USD,2018Q1,2018Q1,14488,A,23196.16
3532,22293,6/30/2018,2018,2,INDL,C,D,STD,219350105,USD,2018Q2,2018Q2,13951,A,22255.59
3532,22293,9/30/2018,2018,3,INDL,C,D,STD,219350105,USD,2018Q3,2018Q3,13978,A,27745.8
3532,22293,12/31/2018,2018,4,INDL,C,D,STD,219350105,USD,2018Q4,2018Q4,13886,A,23805.48
3532,22293,3/31/2019,2019,1,INDL,C,D,STD,219350105,USD,2019Q1,2019Q1,13706,A,25884.2
3532,22293,6/30/2019,2019,2,INDL,C,D,STD,219350105,USD,2019Q2,2019Q2,13521,A,25886.17
3532,22293,9/30/2019,2019,3,INDL,C,D,STD,219350105,USD,2019Q3,2019Q3,13134,A,21903.36
3532,22293,12/31/2019,2019,4,INDL,C,D,STD,219350105,USD,2019Q4,2019Q4,12997,A,22181.82
3532,22293,3/31/2020,2020,1,INDL,C,D,STD,219350105,USD,2020Q1,2020Q1,12287,A,15589.86
3650,41080,6/30/2009,2009,2,INDL,C,D,STD,231021106,USD,2009Q2,2009Q2,3595,A,6936.37
3650,41080,9/30/2009,2009,3,INDL,C,D,STD,231021106,USD,2009Q3,2009Q3,3803,A,8885.823
3650,41080,12/31/2009,2009,4,INDL,C,D,STD,231021106,USD,2009Q4,2009Q4,4020,A,9094.038
3650,41080,3/31/2010,2010,1,INDL,C,D,STD,231021106,USD,2010Q1,2010Q1,4052,A,12241.32
3650,41080,6/30/2010,2010,2,INDL,C,D,STD,231021106,USD,2010Q2,2010Q2,4160,A,12758.967
3650,41080,9/30/2010,2010,3,INDL,C,D,STD,231021106,USD,2010Q3,2010Q3,4494,A,17717.448
3650,41080,12/31/2010,2010,4,INDL,C,D,STD,231021106,USD,2010Q4,2010Q4,4996,A,21528.957
3650,41080,3/31/2011,2011,1,INDL,C,D,STD,231021106,USD,2011Q1,2011Q1,5199,A,21299.166
3650,41080,6/30/2011,2011,2,INDL,C,D,STD,231021106,USD,2011Q2,2011Q2,5517,A,19952.872
3650,41080,9/30/2011,2011,3,INDL,C,D,STD,231021106,USD,2011Q3,2011Q3,5544,A,15597.06
3650,41080,12/31/2011,2011,4,INDL,C,D,STD,231021106,USD,2011Q4,2011Q4,5831,A,16741.404
3650,41080,3/31/2012,2012,1,INDL,C,D,STD,231021106,USD,2012Q1,2012Q1,6358,A,22867.62
3650,41080,6/30/2012,2012,2,INDL,C,D,STD,231021106,USD,2012Q2,2012Q2,6437,A,18296.608
3650,41080,9/30/2012,2012,3,INDL,C,D,STD,231021106,USD,2012Q3,2012Q3,6834,A,17381.585
3650,41080,12/31/2012,2012,4,INDL,C,D,STD,231021106,USD,2012Q4,2012Q4,6974,A,20402.305
3650,41080,3/31/2013,2013,1,INDL,C,D,STD,231021106,USD,2013Q1,2013Q1,7045,A,21807.023
3650,41080,6/30/2013,2013,2,INDL,C,D,STD,231021106,USD,2013Q2,2013Q2,7093,A,20162.714
3650,41080,9/30/2013,2013,3,INDL,C,D,STD,231021106,USD,2013Q3,2013Q3,7464,A,24727.107
3650,41080,12/31/2013,2013,4,INDL,C,D,STD,231021106,USD,2013Q4,2013Q4,7870,A,26135.838
3650,41080,3/31/2014,2014,1,INDL,C,D,STD,231021106,USD,2014Q1,2014Q1,7734,A,27220.473
3650,41080,6/30/2014,2014,2,INDL,C,D,STD,231021106,USD,2014Q2,2014Q2,8158,A,28188.783
3650,41080,9/30/2014,2014,3,INDL,C,D,STD,231021106,USD,2014Q3,2014Q3,8097,A,23967.568
3650,41080,12/31/2014,2014,4,INDL,C,D,STD,231021106,USD,2014Q4,2014Q4,8093,A,26109.187
3650,41080,3/31/2015,2015,1,INDL,C,D,STD,231021106,USD,2015Q1,2015Q1,8069,A,24996.792
